Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3255.609,12,6,+5.644,+0.614
3262.116,12,6,+5.778,+0.497
3267.6,12,6,+5.737,+0.455
3271.772,12,6,+5.663,+0.431
3276.069,12,6,+5.277,+0.305
3279.569,12,6,+4.783,+0.173
3288.267,12,6,+4.676,+0.298
3292.416,12,6,+4.640,+0.319
3293.449,12,6,+4.742,+0.370
3295.845,12,6,+4.870,+0.406
3297.267,12,6,+4.873,+0.388
3297.985,12,6,+4.851,+0.363
3302.113,12,6,+4.626,+0.100
3303.316,12,6,+4.584,+0.042
3305.844,12,6,+4.724,+0.150
3310.999,12,6,+4.954,+0.286
3316.519,12,6,+5.130,+0.335
3319.992,12,6,+5.157,+0.351
3323.597,12,6,+5.092,+0.291
3330.836,12,6,+5.345,+0.415
3334.497,12,6,+5.304,+0.379
3338.533,12,6,+5.240,+0.353
3344.351,12,6,+5.604,+0.543
3349.022,12,6,+5.680,+0.592
3353.022,12,6,+5.653,+0.612
3359.529,12,6,+5.783,+0.538
3365.109,12,6,+5.804,+0.542
3369.286,12,6,+5.774,+0.538
3373.583,12,6,+5.492,+0.327
3377.09,12,6,+5.101,+0.080
3385.522,12,5,+5.101,+0.080
3385.608,12,5,+5.308,+1.510
3389.771,12,5,+5.345,+1.537
3390.774,12,5,+5.361,+1.572
3393.066,12,5,+5.387,+1.563
3394.502,12,5,+5.389,+1.553
3395.244,12,5,+5.387,+1.548
3399.509,12,5,+5.336,+1.518
3400.697,12,5,+5.304,+1.513
3402.964,12,5,+5.171,+1.501
3407.864,12,5,+4.958,+1.452
3413.145,12,5,+4.871,+1.100
3416.645,12,5,+4.896,+1.151
3420.144,12,5,+4.877,+1.141
3427.418,12,5,+4.982,+0.947
3431.098,12,5,+4.986,+0.919
3435.172,12,5,+4.942,+0.907
3440.83,12,5,+5.052,+0.862
3445.464,12,5,+5.158,+0.893
3449.48,12,5,+5.163,+0.919
3455.838,12,5,+5.158,+0.807
3461.381,12,5,+5.107,+0.588
3465.586,12,5,+5.071,+0.523
3470.044,12,5,+4.969,+0.424
3473.63,12,5,+4.708,+0.179
3482.081,12,4,+4.708,+0.179
3482.164,12,4,+4.881,+3.003
3486.313,12,4,+4.911,+2.900
3487.26,12,4,+4.945,+2.909
3489.564,12,4,+4.967,+2.889
3490.97,12,4,+4.964,+2.890
3491.751,12,4,+4.958,+2.899
3496.001,12,4,+4.906,+3.078
3497.188,12,4,+4.879,+3.058
3499.423,12,4,+4.723,+2.941
3504.376,12,4,+4.629,+2.496
3509.657,12,4,+4.637,+2.288
3513.079,12,4,+4.586,+2.217
3516.594,12,4,+4.561,+2.112
3523.777,12,4,+4.636,+1.889
3527.465,12,4,+4.625,+1.834
3531.583,12,4,+4.625,+1.812
3537.315,12,4,+4.811,+1.952
3542.03,12,4,+4.886,+2.005
3546.044,12,4,+4.881,+2.012
3552.564,12,4,+4.853,+1.992
3558.092,12,4,+4.786,+2.064
3562.311,12,4,+4.768,+2.040
3566.826,12,4,+4.719,+2.006
3570.561,12,4,+4.635,+1.917
3578.951,12,4,+4.679,+1.803
3583.108,12,4,+4.725,+1.815
3584.076,12,4,+4.768,+1.843
3586.404,12,4,+4.821,+1.855
3587.826,12,4,+4.825,+1.846
3588.576,12,4,+4.823,+1.843
3592.799,12,4,+4.764,+1.959
3594.011,12,4,+4.730,+2.004
3596.259,12,4,+4.606,+2.023
3601.111,12,4,+4.447,+1.917
3606.486,12,4,+4.517,+1.536
3610.095,12,4,+4.513,+1.320
3613.485,12,4,+4.483,+1.230
3620.749,12,4,+4.558,+1.010
3624.427,12,4,+4.541,+0.928
3628.52,12,4,+4.506,+0.874
3634.267,12,4,+4.502,+0.806
3638.992,12,4,+4.581,+0.753
3642.992,12,4,+4.569,+0.636
3649.542,12,4,+4.784,+0.661
3655.025,12,4,+4.616,+0.584
3659.244,12,4,+4.582,+0.520
3663.697,12,4,+4.485,+0.361
3667.286,12,4,+4.251,+0.168
3675.961,12,4,+4.569,+0.474
3680.108,12,4,+4.618,+0.437
3681.111,12,4,+4.687,+0.461
3683.465,12,4,+4.802,+0.531
3684.902,12,4,+4.814,+0.492
3685.611,12,4,+4.808,+0.439
3689.736,12,4,+4.569,+0.075
3690.835,12,4,+4.481,+0.032
3693.439,12,4,+4.674,+0.190
3698.646,12,4,+4.860,+0.540
3704.303,12,4,+5.076,+0.425
3704.309,12,4,+4.860,+0.540
3704.31,12,4,+5.076,+0.425
3707.719,12,4,+5.166,+0.498
3711.195,12,4,+5.101,+0.352
3718.526,12,4,+5.325,+0.360
3722.145,12,4,+5.285,+0.262
3726.372,12,4,+5.388,+0.348
3732.242,12,4,+5.642,+0.555
3737.01,12,4,+5.747,+0.648
3741.012,12,4,+5.712,+0.641
3747.455,12,4,+5.780,+0.625
3752.929,12,4,+5.670,+0.601
3757.074,12,4,+5.622,+0.538
3761.387,12,4,+5.389,+0.402
3764.933,12,4,+5.146,+0.274
3773.48,12,4,+5.341,+0.400
3777.645,12,4,+5.405,+0.366
3778.665,12,4,+5.519,+0.433
3780.998,12,4,+5.600,+0.438
3782.445,12,4,+5.598,+0.420
3783.151,12,4,+5.590,+0.398
3787.302,12,4,+5.438,+0.259
3788.71,12,4,+5.368,+0.249
3790.765,12,4,+5.318,+0.319
3795.998,12,4,+5.431,+0.582
3801.387,12,4,+5.481,+0.415
3804.955,12,4,+5.546,+0.512
3808.477,12,4,+5.462,+0.348
3815.865,12,4,+5.803,+0.425
3819.56,12,4,+5.777,+0.383
3823.605,12,4,+5.711,+0.326
3829.47,12,4,+5.928,+0.464
3834.11,12,4,+5.939,+0.499
3838.203,12,4,+5.976,+0.530
3844.736,12,4,+6.200,+0.612
3850.284,12,4,+6.149,+0.552
3854.485,12,4,+6.117,+0.500
3858.812,12,4,+5.898,+0.324
3862.469,12,4,+5.634,+0.058
3870.765,12,3,+5.634,+0.058
3870.843,12,3,+5.636,+1.399
3875.0,12,3,+5.695,+1.311
3876.015,12,3,+5.776,+1.361
3878.375,12,3,+5.758,+1.389
3879.807,12,3,+5.725,+1.371
3880.548,12,3,+5.712,+1.351
3884.721,12,3,+5.618,+1.161
3885.898,12,3,+5.578,+1.100
3888.145,12,3,+5.489,+1.082
3893.087,12,3,+5.313,+1.046
3898.466,12,3,+5.293,+0.865
3901.899,12,3,+5.166,+0.832
3905.41,12,3,+5.130,+0.803
3912.707,12,3,+5.285,+0.808
3916.348,12,3,+5.274,+0.772
3920.438,12,3,+5.227,+0.746
3926.134,12,3,+5.211,+0.916
3930.804,12,3,+5.162,+0.943
3934.785,12,3,+5.145,+0.959
3941.309,12,3,+5.222,+0.930
3946.903,12,3,+5.232,+0.943
3951.137,12,3,+5.227,+0.910
3955.668,12,3,+5.162,+0.768
3959.371,12,3,+5.019,+0.506
3967.95,12,3,+5.153,+0.537
3972.075,12,3,+5.172,+0.467
3973.075,12,3,+5.206,+0.506
3975.418,12,3,+5.227,+0.594
3976.856,12,3,+5.222,+0.596
3977.622,12,3,+5.215,+0.589
3981.762,12,3,+5.117,+0.491
3982.95,12,3,+5.061,+0.437
3985.247,12,3,+4.957,+0.496
3990.373,12,3,+4.902,+0.568
3990.382,12,3,+4.957,+0.496
3990.382,12,3,+4.902,+0.568
3995.965,12,3,+5.145,+0.489
3999.435,12,3,+5.147,+0.472
4002.902,12,3,+5.079,+0.335
4010.32,12,3,+5.398,+0.334
4013.946,12,3,+5.356,+0.242
4018.099,12,3,+5.355,+0.248
4024.11,12,3,+5.652,+0.683
4028.71,12,3,+5.678,+0.745
4032.698,12,3,+5.570,+0.702
4039.161,12,3,+5.625,+0.775
4044.693,12,3,+5.546,+0.713
4048.943,12,3,+5.515,+0.640
4053.286,12,3,+5.317,+0.359
4056.943,12,3,+5.108,+0.010
4066.958,12,2,+5.108,+0.010
4067.052,12,2,+6.791,+6.791
4075.302,12,2,+7.874,+7.874
4076.333,12,2,+8.086,+8.086
4108.922,12,3,+8.086,+8.086
4111.106,12,4,+8.086,+8.086
4114.497,12,5,+8.086,+8.086
4116.325,12,6,+8.086,+8.086
4120.606,12,7,+8.086,+8.086
4121.715,12,7,+18.808,+1.008
4125.365,12,7,+17.841,+1.022
4131.568,12,7,+17.049,+0.744
4140.39,12,7,+19.504,+0.702
4144.888,12,7,+19.541,+0.922
4148.896,12,7,+17.648,+0.754
4160.431,12,7,+18.009,+0.690
4167.218,12,7,+18.162,+1.048
4171.866,12,7,+15.432,+1.050
4178.387,12,7,+12.949,+0.709
4185.46,12,7,+13.087,+0.655
4191.337,12,7,+13.374,+1.126
4198.666,12,7,+11.162,+0.810
4209.385,12,7,+13.459,+1.024
4214.963,12,7,+12.189,+0.816
4221.01,12,7,+10.973,+0.551
4226.072,12,7,+10.220,+0.630
4238.469,12,7,+10.317,+1.198
4243.266,12,7,+9.818,+1.172
4244.484,12,7,+9.458,+0.948
4248.486,12,7,+9.657,+0.915
4250.632,12,7,+9.725,+1.215
4251.774,12,7,+9.595,+0.928
4258.8,12,7,+8.474,+0.617
4261.918,12,7,+8.605,+1.040
4266.012,12,7,+7.776,+1.147
4272.528,12,7,+6.635,+0.508
4280.043,12,7,+6.729,+0.844
4285.221,12,7,+7.636,+0.978
4289.446,12,7,+6.407,+0.623
4299.996,12,7,+6.408,+0.972
4306.503,12,7,+8.257,+0.587
4316.113,12,7,+10.686,+0.872
4322.816,12,7,+7.740,+0.727
4328.082,12,7,+6.997,+0.733
4333.269,12,7,+6.806,+0.807
4341.55,12,7,+5.539,+0.761
4349.16,12,7,+4.734,+0.471
4359.316,12,7,+7.993,+1.346
4366.792,12,7,+8.566,+1.490
4372.0,12,7,+7.263,+1.046
4384.684,12,7,+7.549,+0.693
4389.324,12,7,+7.475,+0.580
4390.745,12,7,+7.332,+0.673
4395.402,12,7,+7.967,+0.713
4398.525,12,7,+8.976,+1.558
4399.692,12,7,+9.143,+1.730
4404.41,12,7,+7.207,+1.476
4406.332,12,7,+6.421,+1.041
4413.396,12,7,+9.470,+0.779
4419.137,12,7,+8.091,+0.913
4424.747,12,7,+6.541,+0.798
4431.839,12,7,+8.299,+1.425
4436.361,12,7,+8.424,+1.717
4445.137,12,7,+6.505,+1.261
4449.684,12,7,+6.474,+0.856
4454.717,12,7,+4.606,+0.589
4463.937,12,7,+4.388,+0.448
4471.639,12,7,+5.299,+0.800
4476.793,12,7,+5.278,+0.746
4486.371,12,7,+4.412,+0.710
4497.059,12,7,+4.994,+0.480
4504.684,12,7,+4.605,+0.530
4512.172,12,7,+3.453,+0.493
4517.906,12,7,+3.140,+0.586
4528.746,12,7,+3.752,+0.796
4532.887,12,7,+3.765,+0.798
4533.873,12,7,+3.777,+0.750
4536.947,12,8,+3.777,+0.750
4537.002,12,8,+4.333,+0.116
4538.533,12,8,+4.449,+0.242
4539.325,12,8,+4.481,+0.279
4543.402,12,8,+4.481,+0.334
4544.527,12,8,+4.465,+0.335
4546.995,12,8,+4.591,+0.474
4551.98,12,8,+4.716,+0.476
4557.527,12,8,+4.786,+0.597
4560.912,12,8,+4.781,+0.587
4564.342,12,8,+4.735,+0.624
4571.762,12,8,+4.869,+0.631
4575.129,12,8,+4.839,+0.645
4579.254,12,8,+4.874,+0.746
4584.879,12,8,+5.027,+0.736
4589.723,12,8,+5.326,+0.332
4593.641,12,8,+5.355,+0.218
4600.512,12,8,+5.884,+0.357
4605.864,12,8,+5.919,+0.029
4610.137,12,8,+6.012,+0.011
4614.637,12,8,+5.962,+0.021
4618.263,12,7,+5.962,+0.021
4618.364,12,7,+5.812,+1.220
4626.784,12,7,+5.931,+0.872
4630.91,12,7,+5.940,+0.743
4631.926,12,7,+6.007,+0.682
4634.301,12,7,+6.120,+0.649
4635.723,12,7,+6.128,+0.644
4636.488,12,7,+6.122,+0.651
4640.645,12,7,+5.984,+0.781
4641.801,12,7,+5.914,+0.807
4643.988,12,7,+5.873,+0.627
4649.004,12,7,+5.994,+0.414
4654.395,12,7,+6.228,+0.325
4657.825,12,7,+6.338,+0.271
4661.247,12,7,+6.214,+0.178
4668.423,12,6,+6.214,+0.178
4668.497,12,6,+6.288,+1.587
4672.091,12,6,+6.257,+1.567
4676.138,12,6,+6.186,+1.557
4681.529,12,6,+6.237,+1.342
4686.06,12,6,+6.336,+1.300
4689.951,12,6,+6.292,+1.236
4696.263,12,6,+6.368,+0.983
4701.56,12,6,+6.362,+0.669
4705.747,12,6,+6.328,+0.506
4710.012,12,6,+6.043,+0.256
4713.6,12,6,+5.738,+0.046
4721.583,12,5,+5.738,+0.046
4721.667,12,5,+5.604,+1.846
4725.768,12,5,+5.639,+1.874
4726.74,12,5,+5.689,+1.891
4729.131,12,5,+5.764,+1.827
4730.483,12,5,+5.776,+1.798
4731.246,12,5,+5.781,+1.791
4736.272,12,5,+5.767,+1.790
4736.767,12,5,+5.745,+1.799
4738.83,12,5,+5.735,+1.727
4743.738,12,5,+5.681,+1.760
4749.003,12,5,+5.756,+1.620
4752.403,12,5,+5.772,+1.705
4755.923,12,5,+5.753,+1.707
4763.06,12,5,+5.833,+1.697
4766.7,12,5,+5.820,+1.707
4770.763,12,5,+5.787,+1.741
4776.107,12,5,+5.717,+1.588
4780.685,12,5,+5.726,+1.612
4784.716,12,5,+5.721,+1.603
4791.033,12,5,+5.814,+1.614
4796.347,12,5,+5.788,+1.498
4800.484,12,5,+5.781,+1.483
4804.974,12,5,+5.703,+1.451
4808.577,12,5,+5.608,+1.289
4816.767,12,5,+5.571,+1.146
4821.015,12,5,+5.582,+1.179
4821.924,12,5,+5.598,+1.181
4824.239,12,5,+5.695,+1.238
4825.648,12,5,+5.700,+1.249
4826.384,12,5,+5.688,+1.255
7.406,1,3,,
2807.771,1,3,+0.123,
2809.068,1,2,+0.123,
2809.162,1,2,+0.078,+0.078
2811.85,1,2,+0.153,+0.153
2816.912,1,3,+0.153,+0.153
2817.225,1,3,+0.498,+0.256
2823.371,1,3,+0.811,+0.349
2826.761,1,3,+0.857,+0.433
2830.196,1,3,+0.849,+0.457
2838.351,1,4,+0.849,+0.457
2838.519,1,4,+1.370,+0.048
2841.994,1,4,+1.425,+0.081
2846.523,1,4,+1.668,+0.328
2852.601,1,4,+2.095,+0.765
2857.415,1,4,+1.879,+0.946
2861.398,1,4,+1.791,+0.882
2868.101,1,4,+1.740,+0.817
2873.597,1,4,+1.968,+0.897
2877.856,1,4,+1.983,+0.908
2882.412,1,4,+1.881,+0.909
2886.044,1,4,+1.666,+0.780
2894.96,1,4,+2.018,+0.950
2899.135,1,4,+2.050,+0.937
2900.144,1,4,+2.103,+1.005
2902.573,1,4,+2.141,+1.099
2904.011,1,4,+2.142,+1.113
2904.736,1,4,+2.133,+1.122
2908.935,1,4,+1.953,+1.175
2910.092,1,4,+1.889,+1.188
2912.482,1,4,+2.065,+1.266
2917.599,1,4,+2.279,+1.050
2923.225,1,4,+2.653,+1.020
2926.723,1,4,+2.688,+0.926
2930.244,1,4,+2.502,+0.883
2937.929,1,4,+2.952,+1.173
2941.609,1,4,+2.920,+1.141
2945.632,1,4,+2.813,+1.057
2951.463,1,4,+2.944,+1.246
2956.064,1,4,+2.971,+1.318
2960.036,1,4,+2.941,+1.326
2966.609,1,4,+2.945,+1.332
2972.135,1,4,+3.074,+1.518
2976.425,1,4,+3.039,+1.529
2980.897,1,4,+2.878,+1.540
2984.61,1,4,+2.627,+1.521
2993.152,1,4,+2.502,+1.583
2997.341,1,4,+2.394,+1.527
2998.306,1,4,+2.346,+1.524
3000.655,1,4,+2.367,+1.536
3002.061,1,4,+2.364,+1.539
3002.843,1,4,+2.356,+1.547
3007.155,1,4,+2.310,+1.672
3009.244,1,4,+2.266,+1.707
3010.797,1,4,+2.193,+1.705
3015.74,1,4,+2.253,+1.330
3021.333,1,4,+2.547,+1.444
3024.802,1,4,+2.530,+1.315
3028.333,1,4,+2.485,+1.233
3035.818,1,4,+2.781,+1.343
3039.443,1,4,+2.758,+1.290
3043.547,1,4,+2.640,+1.242
3049.338,1,4,+2.722,+1.458
3053.947,1,4,+2.795,+1.533
3057.979,1,4,+2.801,+1.565
3064.416,1,4,+2.827,+1.606
3070.026,1,4,+3.014,+1.644
3074.275,1,4,+3.025,+1.660
3078.838,1,4,+2.902,+1.782
3082.588,1,4,+2.830,+1.917
3091.088,1,4,+3.011,+1.916
3095.26,1,4,+3.013,+1.879
3096.244,1,4,+2.997,+1.880
3098.569,1,4,+3.048,+1.919
3099.98,1,4,+3.060,+1.935
3100.785,1,4,+3.060,+1.958
3105.167,1,4,+3.013,+2.219
3106.404,1,4,+2.926,+2.279
3108.763,1,4,+3.052,+2.361
3113.737,1,4,+3.005,+2.132
3119.307,1,4,+3.092,+2.203
3122.722,1,4,+3.047,+2.100
3126.266,1,4,+2.884,+2.058
3133.645,1,4,+2.919,+2.007
3137.314,1,4,+2.886,+1.992
3141.429,1,4,+2.785,+1.959
3147.228,1,4,+2.799,+1.992
3151.866,1,4,+2.768,+1.884
3155.831,1,4,+2.753,+1.818
3162.185,1,4,+2.609,+1.541
3167.829,1,4,+2.813,+1.669
3172.081,1,4,+2.836,+1.684
3176.644,1,4,+2.857,+1.803
3180.419,1,4,+2.852,+1.935
3189.144,1,4,+3.010,+1.897
3193.267,1,4,+3.008,+1.816
3194.197,1,4,+3.019,+1.802
3196.609,1,4,+2.997,+1.874
3198.059,1,4,+2.988,+1.896
3198.788,1,4,+2.983,+1.908
3203.097,1,4,+2.939,+1.996
3204.319,1,4,+2.900,+2.012
3206.61,1,4,+2.929,+2.005
3211.644,1,4,+3.011,+1.984
3217.16,1,4,+3.289,+2.017
3220.582,1,4,+3.209,+1.975
3224.119,1,4,+3.162,+1.972
3231.603,1,4,+3.461,+2.145
3235.244,1,4,+3.479,+2.142
3239.4,1,4,+3.446,+2.134
3245.088,1,4,+3.610,+2.314
3249.644,1,4,+3.651,+2.292
3253.667,1,4,+3.698,+2.347
3260.006,1,4,+3.691,+2.214
3265.631,1,4,+3.780,+2.422
3269.897,1,4,+3.765,+2.435
3274.459,1,4,+3.652,+2.600
3278.303,1,4,+3.524,+2.778
3286.767,1,4,+3.161,+2.521
3290.845,1,4,+3.075,+2.396
3291.798,1,4,+3.081,+2.333
3294.144,1,4,+3.184,+2.369
3295.575,1,4,+3.198,+2.385
3296.301,1,4,+3.185,+2.399
3300.613,1,4,+3.098,+2.580
3301.801,1,4,+3.092,+2.649
3304.066,1,4,+2.979,+2.560
3308.974,1,4,+2.931,+2.341
3314.517,1,4,+3.148,+2.080
3317.964,1,4,+3.139,+2.063
3321.47,1,4,+3.108,+2.002
3328.909,1,4,+3.392,+2.172
3332.583,1,4,+3.383,+2.203
3336.644,1,4,+3.336,+2.228
3342.387,1,4,+3.606,+2.300
3346.998,1,4,+3.647,+2.245
3350.991,1,4,+3.602,+2.222
3357.35,1,4,+3.594,+2.021
3363.12,1,4,+3.823,+2.295
