Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3632.188,12,2,+1.049,+1.049
3635.297,12,2,+1.061,+1.061
3637.533,12,2,+1.165,+1.165
3641.924,12,2,+1.205,+1.205
3646.014,12,2,+1.224,+1.224
3649.955,12,2,+0.943,+0.943
3653.379,12,2,+0.876,+0.876
3655.844,12,2,+0.988,+0.988
3659.472,12,2,+1.224,+1.224
3664.519,12,2,+1.276,+1.276
3667.722,12,2,+1.230,+1.230
3670.992,12,2,+1.105,+1.105
3673.59,12,2,+0.894,+0.894
3676.819,12,2,+0.616,+0.616
3680.742,12,2,+0.648,+0.648
3686.207,12,2,+0.786,+0.786
3689.945,12,2,+0.952,+0.952
3694.301,12,2,+1.057,+1.057
3699.042,12,2,+1.150,+1.150
3703.257,12,2,+1.107,+1.107
3707.692,12,2,+0.901,+0.901
3711.701,12,2,+0.648,+0.648
3713.999,12,2,+0.759,+0.759
3718.376,12,2,+0.828,+0.828
3721.498,12,2,+0.866,+0.866
3724.618,12,2,+0.897,+0.897
3725.368,12,2,+0.916,+0.916
3728.473,12,2,+0.939,+0.939
3730.619,12,2,+1.005,+1.005
3735.038,12,2,+1.012,+1.012
3739.069,12,2,+0.994,+0.994
3743.02,12,2,+0.743,+0.743
3746.52,12,2,+0.773,+0.773
3748.951,12,2,+0.843,+0.843
3752.516,12,2,+0.977,+0.977
3757.695,12,2,+0.830,+0.830
3760.843,12,2,+0.779,+0.779
3764.117,12,2,+0.635,+0.635
3766.767,12,2,+0.398,+0.398
3769.924,12,2,+0.093,+0.093
3773.893,12,2,+0.153,+0.153
3779.766,12,2,+0.341,+0.341
3783.474,12,2,+0.372,+0.372
3787.892,12,2,+0.520,+0.520
3792.68,12,2,+0.656,+0.656
3796.923,12,2,+0.611,+0.611
3801.304,12,2,+0.398,+0.398
3805.314,12,2,+0.107,+0.107
3807.691,12,2,+0.003,+0.003
3811.974,12,1,LAP 4,LAP 4
3819.002,12,1,LAP 5,LAP 5
3864.107,12,2,LAP 5,LAP 5
3864.218,12,2,+0.049,+0.049
3868.324,12,2,+0.444,+0.444
3874.036,12,2,+0.574,+0.574
3877.719,12,2,+0.644,+0.644
3882.151,12,2,+0.706,+0.706
3886.925,12,2,+0.790,+0.790
3891.099,12,2,+0.705,+0.705
3895.638,12,2,+0.638,+0.638
3899.79,12,2,+0.473,+0.473
3901.976,12,2,+0.489,+0.489
3906.523,12,2,+0.524,+0.524
3909.608,12,2,+0.581,+0.581
3912.789,12,2,+0.646,+0.646
3913.58,12,2,+0.677,+0.677
3916.639,12,3,+0.677,+0.677
3916.774,12,3,+0.768,+0.041
3919.042,12,3,+0.904,+0.302
3923.741,12,3,+1.182,+0.387
3927.966,12,3,+1.397,+0.394
3932.003,12,3,+1.278,+0.311
3935.63,12,3,+1.417,+0.343
3938.475,12,3,+1.897,+0.567
3945.361,12,3,+3.927,+1.336
3954.103,12,3,+3.090,+0.879
3961.662,12,3,+3.608,+1.251
3966.903,12,3,+4.282,+1.612
3970.403,12,3,+4.607,+1.733
3974.45,12,3,+4.670,+1.955
3979.466,12,3,+3.908,+1.599
3985.903,12,3,+2.707,+0.895
3991.177,12,3,+2.309,+0.907
3998.242,12,3,+1.858,+0.895
4006.143,12,3,+2.489,+0.613
4012.516,12,3,+3.276,+0.994
4018.117,12,3,+2.639,+0.928
4024.665,12,3,+2.365,+0.613
4029.996,12,3,+2.447,+1.318
4035.967,12,3,+1.638,+0.946
4040.575,12,3,+2.415,+1.057
4044.795,12,3,+3.201,+1.493
4045.655,12,3,+3.307,+1.530
4048.96,12,3,+3.537,+1.542
4051.553,12,3,+3.778,+1.605
4056.46,12,3,+3.689,+1.545
4061.608,12,3,+3.898,+1.354
4066.174,12,3,+4.203,+1.261
4070.246,12,3,+4.114,+1.291
4073.044,12,3,+3.304,+1.309
4077.409,12,3,+2.461,+0.660
4085.425,12,3,+2.616,+0.582
4090.776,12,3,+2.824,+0.519
4096.227,12,3,+3.177,+0.963
4099.746,12,3,+2.794,+1.008
4104.653,12,3,+2.479,+0.682
4110.812,12,3,+2.114,+0.645
4118.027,12,3,+2.253,+0.719
4124.401,12,3,+1.987,+0.777
4132.937,12,3,+2.488,+1.355
4140.44,12,3,+2.541,+0.999
4147.28,12,3,+3.442,+1.034
4152.966,12,3,+2.577,+0.822
4161.175,12,3,+2.926,+0.851
4166.066,12,3,+2.794,+0.938
4172.651,12,3,+2.836,+1.218
4176.973,12,3,+2.650,+0.865
4181.844,12,3,+2.659,+0.909
4182.759,12,3,+2.394,+0.789
4187.042,12,3,+2.662,+0.870
4189.902,12,3,+1.755,+0.550
4195.975,12,3,+2.019,+0.614
4202.907,12,3,+2.213,+0.844
4208.857,12,3,+2.498,+0.498
4214.257,12,3,+2.277,+1.491
4217.342,12,3,+1.384,+0.690
4223.101,12,3,+1.533,+0.403
4231.717,12,3,+2.340,+0.658
4238.143,12,3,+4.546,+2.034
4242.718,12,3,+4.920,+2.307
4246.255,12,3,+3.901,+2.421
4250.457,12,3,+3.303,+1.875
4256.244,12,3,+2.312,+1.089
4263.496,12,3,+1.979,+0.800
4269.558,12,3,+2.015,+0.875
4277.541,12,3,+1.861,+0.762
4286.416,12,3,+3.476,+0.903
4293.228,12,3,+4.460,+1.604
4299.197,12,3,+3.830,+1.306
4306.622,12,3,+5.119,+0.825
4311.778,12,3,+6.079,+1.309
4317.356,12,3,+5.015,+1.613
4321.044,12,3,+4.006,+1.354
4324.575,12,3,+2.632,+1.051
4325.388,12,3,+2.214,+1.018
4328.778,12,3,+1.910,+0.856
4331.794,12,3,+1.714,+0.738
4338.426,12,3,+1.991,+0.826
4344.975,12,3,+2.255,+1.131
4353.373,12,3,+5.425,+2.440
4357.407,12,3,+3.700,+2.447
4359.908,12,3,+2.153,+1.610
4364.874,12,3,+1.756,+0.725
4372.818,12,3,+2.333,+0.631
4377.633,12,3,+3.040,+0.591
4382.157,12,3,+2.506,+0.645
4385.644,12,3,+2.099,+0.689
4390.079,12,3,+1.724,+0.561
4396.767,12,3,+2.005,+0.985
4405.19,12,3,+1.790,+0.873
4410.656,12,3,+2.288,+0.780
4418.761,12,3,+2.409,+1.434
4428.49,12,3,+3.342,+1.311
4436.115,12,3,+3.624,+1.122
4442.998,12,3,+2.039,+0.390
4451.958,12,3,+3.114,+0.627
4456.775,12,3,+3.205,+1.241
4463.278,12,3,+3.094,+1.703
4467.261,12,3,+2.116,+0.698
4472.501,12,3,+2.963,+1.405
4473.409,12,3,+2.750,+1.412
4476.681,12,3,+2.304,+1.083
4479.407,12,3,+1.458,+0.791
4485.791,12,3,+1.811,+0.671
4492.983,12,3,+2.745,+1.112
4498.839,12,3,+3.730,+1.460
4503.985,12,3,+2.083,+1.296
4507.717,12,3,+2.578,+0.683
4512.059,12,3,+1.534,+0.855
4520.766,12,3,+2.420,+1.019
4525.443,12,3,+3.185,+0.998
4529.805,12,3,+2.464,+1.034
4534.134,12,3,+2.575,+0.969
4538.773,12,3,+2.668,+1.374
4544.739,12,3,+2.099,+1.067
4553.885,12,3,+1.949,+1.055
4559.916,12,3,+2.055,+1.152
4567.432,12,3,+2.425,+0.883
4576.135,12,3,+3.636,+1.124
4583.057,12,3,+4.783,+1.577
4588.974,12,3,+4.685,+1.721
4594.073,12,3,+3.932,+1.793
4597.458,12,3,+3.105,+1.394
4602.775,12,3,+3.025,+1.745
4606.807,12,3,+3.112,+1.545
4611.142,12,3,+2.690,+0.964
4612.174,12,3,+2.759,+1.064
4615.553,12,3,+2.166,+0.788
4618.175,12,3,+1.356,+0.569
4624.908,12,3,+1.722,+0.565
4631.225,12,3,+1.882,+0.744
4637.986,12,3,+3.711,+0.784
4642.929,12,3,+2.920,+1.560
4645.579,12,3,+1.561,+0.881
4650.801,12,3,+1.359,+0.804
4659.629,12,3,+2.675,+1.443
4664.02,12,3,+3.224,+0.865
4668.411,12,3,+2.238,+0.669
4671.895,12,3,+1.797,+0.827
4676.051,12,3,+1.605,+1.100
4682.754,12,3,+2.413,+1.652
4689.911,12,3,+2.066,+1.396
4694.606,12,3,+1.940,+1.019
4701.008,12,3,+2.315,+1.481
4707.442,12,3,+2.540,+1.519
4713.636,12,3,+3.217,+1.429
4723.393,12,3,+1.859,+1.316
4739.049,12,3,+0.780,+0.369
4748.971,12,3,+1.429,+0.704
4755.393,12,3,+0.984,+0.519
4758.514,12,3,+1.008,+0.486
4761.627,12,3,+1.024,+0.386
4762.37,12,3,+1.030,+0.370
4765.242,12,3,+1.115,+0.345
4767.475,12,3,+1.198,+0.405
4771.949,12,3,+1.280,+0.530
4775.933,12,3,+1.264,+0.437
4780.012,12,3,+1.170,+0.491
4783.574,12,3,+1.214,+0.511
4785.921,12,3,+1.270,+0.484
4789.546,12,3,+1.376,+0.576
4794.64,12,3,+1.470,+0.682
4797.781,12,3,+1.418,+0.654
4801.124,12,3,+1.308,+0.620
4803.703,12,3,+1.122,+0.568
4806.812,12,3,+0.761,+0.404
4810.837,12,3,+0.845,+0.348
4816.394,12,3,+1.093,+0.422
4820.128,12,3,+1.280,+0.491
4824.476,12,3,+1.410,+0.568
4829.232,12,3,+1.501,+0.645
4833.404,12,3,+1.445,+0.648
4837.795,12,3,+1.243,+0.665
4841.811,12,3,+0.948,+0.672
4844.076,12,3,+1.045,+0.629
4848.391,12,3,+1.072,+0.661
4851.466,12,3,+1.119,+0.693
4854.624,12,3,+1.164,+0.794
4855.401,12,3,+1.195,+0.857
4858.497,12,3,+1.229,+1.031
4860.63,12,3,+1.259,+0.806
4865.015,12,3,+1.288,+0.749
4869.094,12,3,+1.361,+0.809
4873.172,12,3,+1.262,+0.804
4876.64,12,3,+1.260,+0.746
4879.079,12,3,+1.305,+0.731
4882.569,12,3,+1.431,+0.823
4887.757,12,3,+1.447,+0.959
4890.908,12,3,+1.424,+0.976
4894.175,12,3,+1.284,+0.974
4896.708,12,3,+1.018,+0.907
4899.786,12,3,+0.701,+0.619
4903.809,12,3,+0.831,+0.555
4909.458,12,3,+0.774,+0.357
4913.227,12,3,+0.940,+0.412
4917.761,12,3,+1.022,+0.475
4922.474,12,3,+1.105,+0.487
4926.655,12,3,+1.066,+0.427
4930.974,12,3,+0.941,+0.281
4934.897,12,3,+0.690,+0.061
4937.043,12,3,+0.717,+0.038
4941.407,12,2,+0.717,+0.038
4941.481,12,2,+0.877,+0.877
4944.626,12,2,+0.985,+0.985
4947.743,12,2,+1.029,+1.029
4948.475,12,2,+1.033,+1.033
4951.41,12,3,+1.033,+1.033
4951.509,12,3,+1.028,+0.028
4953.658,12,3,+1.088,+0.170
4958.433,12,3,+1.497,+0.407
4962.535,12,3,+1.649,+0.484
4966.642,12,3,+1.673,+0.430
4970.257,12,3,+1.805,+0.583
4972.695,12,3,+1.850,+0.642
4976.211,12,3,+1.962,+0.660
4981.304,12,3,+2.005,+0.682
4984.461,12,3,+1.973,+0.639
4987.742,12,3,+1.828,+0.551
4990.211,12,3,+1.540,+0.411
4993.273,12,3,+1.101,+0.158
4996.766,12,2,+1.101,+0.158
4996.853,12,2,+0.639,+0.639
5002.626,12,2,+1.049,+1.049
5006.423,12,2,+1.247,+1.247
5010.813,12,2,+1.399,+1.399
5015.548,12,2,+1.454,+1.454
5019.72,12,2,+1.442,+1.442
5024.157,12,2,+1.388,+1.388
5028.251,12,2,+1.309,+1.309
5030.423,12,2,+1.337,+1.337
5034.798,12,2,+1.414,+1.414
5037.908,12,2,+1.489,+1.489
5041.02,12,2,+1.529,+1.529
5041.769,12,2,+1.553,+1.553
5044.816,12,2,+1.587,+1.587
5046.936,12,2,+1.564,+1.564
5051.324,12,2,+1.574,+1.574
5055.366,12,2,+1.585,+1.585
5059.459,12,2,+1.659,+1.659
5062.873,12,2,+1.668,+1.668
5065.166,12,2,+1.609,+1.609
5068.774,12,2,+1.700,+1.700
5073.943,12,2,+1.781,+1.781
5077.14,12,2,+1.764,+1.764
5080.474,12,2,+1.712,+1.712
5083.128,12,2,+1.576,+1.576
5086.342,12,2,+1.285,+1.285
5090.198,12,2,+1.242,+1.242
5095.698,12,2,+1.227,+1.227
5099.433,12,2,+1.330,+1.330
5103.766,12,2,+1.411,+1.411
5108.543,12,2,+1.461,+1.461
5112.742,12,2,+1.457,+1.457
5117.25,12,2,+1.482,+1.482
5121.389,12,2,+1.441,+1.441
5123.561,12,2,+1.505,+1.505
5127.936,12,2,+1.527,+1.527
5130.998,12,2,+1.594,+1.594
5134.155,12,2,+1.693,+1.693
5134.952,12,2,+1.746,+1.746
5138.077,12,2,+1.870,+1.870
5140.234,12,2,+1.857,+1.857
5144.719,12,2,+1.837,+1.837
5148.766,12,2,+1.966,+1.966
5152.875,12,2,+2.080,+2.080
5156.328,12,2,+2.121,+2.121
5158.607,12,2,+2.089,+2.089
5162.28,12,2,+2.251,+2.251
5167.42,12,2,+2.324,+2.324
5170.576,12,2,+2.323,+2.323
5173.951,12,2,+2.277,+2.277
5176.608,12,2,+2.127,+2.127
5179.795,12,2,+1.826,+1.826
5183.686,12,2,+1.763,+1.763
5189.358,12,2,+1.974,+1.974
5193.026,12,2,+2.067,+2.067
5197.311,12,2,+2.146,+2.146
5202.126,12,2,+2.213,+2.213
5206.351,12,2,+2.220,+2.220
5210.866,12,2,+2.260,+2.260
5215.06,12,2,+2.238,+2.238
5217.248,12,2,+2.281,+2.281
5221.574,12,2,+2.349,+2.349
5224.687,12,2,+2.412,+2.412
5227.866,12,2,+2.488,+2.488
5228.624,12,2,+2.534,+2.534
5231.713,12,2,+2.632,+2.632
5233.879,12,2,+2.584,+2.584
5238.36,12,2,+2.609,+2.609
5242.36,12,2,+2.694,+2.694
5246.301,12,2,+2.680,+2.680
5249.717,12,2,+2.662,+2.662
5252.113,12,2,+2.648,+2.648
5255.6,12,2,+2.757,+2.757
5260.75,12,2,+2.716,+2.716
5263.938,12,2,+2.696,+2.696
5267.313,12,2,+2.644,+2.644
5269.938,12,2,+2.495,+2.495
5273.172,12,2,+2.239,+2.239
5277.032,12,2,+2.150,+2.150
5282.574,12,2,+2.232,+2.232
5286.195,12,2,+2.244,+2.244
5290.501,12,2,+2.248,+2.248
5295.244,12,2,+2.249,+2.249
5299.472,12,2,+2.250,+2.250
5303.972,12,2,+2.274,+2.274
5308.143,12,2,+2.239,+2.239
5310.362,12,2,+2.386,+2.386
5314.69,12,2,+2.385,+2.385
5317.831,12,2,+2.443,+2.443
5320.909,12,2,+2.474,+2.474
5321.643,12,2,+2.493,+2.493
5324.706,12,2,+2.524,+2.524
5326.847,12,2,+2.499,+2.499
5331.284,12,2,+2.558,+2.558
5335.393,12,2,+2.651,+2.651
5339.374,12,2,+2.668,+2.668
5342.808,12,2,+2.692,+2.692
5345.209,12,2,+2.651,+2.651
5348.662,12,2,+2.729,+2.729
5353.771,12,2,+2.678,+2.678
5356.974,12,2,+2.665,+2.665
5360.318,12,2,+2.618,+2.618
5362.959,12,2,+2.480,+2.480
5366.193,12,2,+2.226,+2.226
5370.099,12,2,+2.196,+2.196
5375.584,12,2,+2.232,+2.232
5379.334,12,2,+2.326,+2.326
5383.646,12,2,+2.413,+2.413
5388.459,12,2,+2.412,+2.412
5392.677,12,2,+2.405,+2.405
5397.162,12,2,+2.414,+2.414
5401.302,12,2,+2.375,+2.375
5403.49,12,2,+2.436,+2.436
5407.95,12,2,+2.577,+2.577
5411.01,12,2,+2.617,+2.617
5414.143,12,2,+2.666,+2.666
5414.926,12,2,+2.697,+2.697
5417.996,12,2,+2.769,+2.769
5420.111,12,2,+2.790,+2.790
5424.658,12,2,+2.839,+2.839
5428.687,12,2,+2.962,+2.962
5432.655,12,2,+2.973,+2.973
5436.044,12,2,+2.947,+2.947
5438.378,12,2,+2.966,+2.966
5442.027,12,2,+3.141,+3.141
5447.278,12,2,+3.186,+3.186
5450.443,12,2,+3.179,+3.179
5453.785,12,2,+3.139,+3.139
5456.456,12,2,+3.007,+3.007
5459.753,12,2,+2.757,+2.757
5463.535,12,2,+2.660,+2.660
5469.066,12,2,+2.727,+2.727
5472.722,12,2,+2.680,+2.680
5477.035,12,2,+2.739,+2.739
5481.8,12,2,+2.769,+2.769
5486.026,12,2,+2.775,+2.775
5490.525,12,2,+2.788,+2.788
5494.709,12,2,+2.753,+2.753
5496.875,12,2,+2.807,+2.807
5501.228,12,2,+2.864,+2.864
5504.407,12,2,+2.968,+2.968
5507.534,12,2,+3.013,+3.013
5508.278,12,2,+3.034,+3.034
5511.309,12,2,+3.083,+3.083
5513.424,12,2,+3.048,+3.048
5517.877,12,2,+3.100,+3.100
5521.952,12,2,+3.168,+3.168
5525.934,12,2,+3.191,+3.191
5529.358,12,2,+3.195,+3.195
5531.743,12,2,+3.144,+3.144
5535.297,12,2,+3.279,+3.279
5540.374,12,2,+3.168,+3.168
5543.568,12,2,+3.149,+3.149
5546.907,12,2,+3.098,+3.098
5549.625,12,2,+2.957,+2.957
5552.81,12,2,+2.698,+2.698
5556.633,12,2,+2.560,+2.560
5562.107,12,2,+2.572,+2.572
5565.776,12,2,+2.566,+2.566
5570.099,12,2,+2.594,+2.594
5574.874,12,2,+2.627,+2.627
5579.107,12,2,+2.645,+2.645
5583.59,12,2,+2.659,+2.659
5587.801,12,2,+2.619,+2.619
5589.908,12,2,+2.650,+2.650
5594.266,12,2,+2.699,+2.699
5597.403,12,2,+2.793,+2.793
5600.516,12,2,+2.834,+2.834
5601.258,12,2,+2.852,+2.852
5604.318,12,2,+2.881,+2.881
5606.425,12,2,+2.866,+2.866
5610.931,12,2,+2.952,+2.952
5614.973,12,2,+2.995,+2.995
5618.942,12,2,+3.006,+3.006
5622.378,12,2,+3.014,+3.014
5624.658,12,2,+3.011,+3.011
5628.311,12,2,+3.142,+3.142
5633.543,12,2,+3.229,+3.229
5636.703,12,2,+3.209,+3.209
5640.062,12,2,+3.167,+3.167
5642.734,12,2,+3.044,+3.044
5645.984,12,2,+2.807,+2.807
5649.826,12,2,+2.744,+2.744
5655.311,12,2,+2.841,+2.841
5659.007,12,2,+2.871,+2.871
5663.225,12,2,+2.892,+2.892
5667.995,12,2,+2.931,+2.931
5672.209,12,2,+2.928,+2.928
5676.718,12,2,+2.959,+2.959
5680.921,12,2,+2.932,+2.932
5683.122,12,2,+2.990,+2.990
5687.497,12,2,+3.025,+3.025
5690.622,12,2,+3.065,+3.065
5693.653,12,2,+3.099,+3.099
5694.419,12,2,+3.120,+3.120
5697.466,12,2,+3.162,+3.162
5699.575,12,2,+3.144,+3.144
5704.108,12,2,+3.230,+3.230
5708.091,12,2,+3.217,+3.217
5712.011,12,2,+3.233,+3.233
5717.743,12,2,+3.197,+3.197
5721.31,12,2,+3.339,+3.339
5726.47,12,2,+3.253,+3.253
5729.651,12,2,+3.230,+3.230
5733.001,12,2,+3.190,+3.190
5735.674,12,2,+3.085,+3.085
5738.908,12,2,+2.856,+2.856
5742.703,12,2,+2.750,+2.750
5748.16,12,2,+2.717,+2.717
5751.843,12,2,+2.857,+2.857
5756.121,12,2,+2.859,+2.859
5760.886,12,2,+2.867,+2.867
5765.087,12,2,+2.863,+2.863
5769.575,12,2,+2.873,+2.873
5773.783,12,2,+2.826,+2.826
5775.907,12,2,+2.811,+2.811
5780.258,12,2,+2.798,+2.798
5783.367,12,2,+2.811,+2.811
5786.446,12,2,+2.834,+2.834
5787.399,12,2,+2.851,+2.851
5790.242,12,2,+2.876,+2.876
5792.352,12,2,+2.872,+2.872
5796.789,12,2,+2.935,+2.935
5800.821,12,2,+2.943,+2.943
5804.774,12,2,+2.948,+2.948
5808.213,12,2,+2.954,+2.954
5810.573,12,2,+2.961,+2.961
5814.073,12,2,+3.079,+3.079
5819.244,12,2,+3.074,+3.074
5822.457,12,2,+3.057,+3.057
5825.791,12,2,+3.016,+3.016
5828.466,12,2,+2.904,+2.904
5831.691,12,2,+2.668,+2.668
5835.478,12,2,+2.571,+2.571
5840.975,12,2,+2.559,+2.559
5844.64,12,2,+2.522,+2.522
5848.946,12,2,+2.520,+2.520
5853.776,12,2,+2.573,+2.573
5857.992,12,2,+2.578,+2.578
5862.452,12,2,+2.571,+2.571
5866.605,12,2,+2.511,+2.511
5868.717,12,2,+2.504,+2.504
5873.192,12,2,+2.618,+2.618
5876.327,12,2,+2.682,+2.682
5879.458,12,2,+2.722,+2.722
5880.208,12,2,+2.747,+2.747
5883.23,12,2,+2.796,+2.796
5885.33,12,2,+2.779,+2.779
5889.812,12,2,+2.891,+2.891
5893.898,12,2,+2.960,+2.960
5897.826,12,2,+2.952,+2.952
5901.224,12,2,+2.943,+2.943
5903.497,12,2,+2.869,+2.869
5907.066,12,2,+2.911,+2.911
5912.163,12,2,+2.814,+2.814
5915.335,12,2,+2.796,+2.796
5918.663,12,2,+2.753,+2.753
5921.335,12,2,+2.618,+2.618
5924.523,12,2,+2.360,+2.360
5928.351,12,2,+2.262,+2.262
5933.819,12,2,+2.200,+2.200
5937.538,12,2,+2.251,+2.251
5941.788,12,2,+2.240,+2.240
5946.603,12,2,+2.257,+2.257
5950.821,12,2,+2.248,+2.248
5955.274,12,2,+2.246,+2.246
5959.433,12,2,+2.191,+2.191
5961.589,12,2,+2.205,+2.205
5965.979,12,2,+2.293,+2.293
5969.104,12,2,+2.351,+2.351
5972.198,12,2,+2.419,+2.419
5973.073,12,2,+2.456,+2.456
5976.073,12,2,+2.542,+2.542
5982.604,12,2,+2.533,+2.533
5986.714,12,2,+2.555,+2.555
5990.627,12,2,+2.526,+2.526
5994.067,12,2,+2.485,+2.485
5996.287,12,2,+2.449,+2.449
5999.834,12,2,+2.536,+2.536
6004.959,12,2,+2.409,+2.409
6008.193,12,2,+2.375,+2.375
6011.49,12,2,+2.327,+2.327
6014.132,12,2,+2.208,+2.208
6017.332,12,2,+1.954,+1.954
6021.366,12,2,+1.969,+1.969
6026.898,12,2,+2.046,+2.046
6030.574,12,2,+1.946,+1.946
6035.002,12,2,+1.990,+1.990
6039.782,12,2,+2.017,+2.017
6043.957,12,2,+2.012,+2.012
6048.43,12,2,+2.027,+2.027
6052.59,12,2,+1.988,+1.988
6054.707,12,2,+1.992,+1.992
6059.067,12,2,+1.987,+1.987
6062.176,12,2,+2.051,+2.051
6065.301,12,2,+2.107,+2.107
6066.348,12,2,+2.140,+2.140
6069.098,12,2,+2.212,+2.212
6071.238,12,2,+2.205,+2.205
6075.738,12,2,+2.268,+2.268
6079.738,12,2,+2.271,+2.271
6083.66,12,2,+2.257,+2.257
6087.067,12,2,+2.208,+2.208
6089.442,12,2,+2.198,+2.198
6092.926,12,2,+2.290,+2.290
6098.069,12,2,+2.183,+2.183
6101.243,12,2,+2.187,+2.187
6104.6,12,2,+2.146,+2.146
6107.308,12,2,+2.041,+2.041
6110.398,12,2,+1.794,+1.794
6114.148,12,2,+1.610,+1.610
6119.726,12,2,+1.674,+1.674
6123.382,12,2,+1.663,+1.663
6127.742,12,2,+1.765,+1.765
6132.554,12,2,+1.815,+1.815
6136.773,12,2,+1.817,+1.817
6141.217,12,2,+1.818,+1.818
6145.373,12,2,+1.759,+1.759
6147.545,12,2,+1.762,+1.762
6151.901,12,2,+1.814,+1.814
6155.106,12,2,+1.905,+1.905
6173.007,12,3,+1.905,+1.905
6177.775,12,4,+1.905,+1.905
6178.015,12,5,+1.905,+1.905
6187.393,12,5,+20.817,+2.233
6191.721,12,5,+21.119,+2.532
6195.662,12,5,+21.115,+2.419
6199.132,12,5,+21.156,+2.395
6201.414,12,5,+21.126,+2.381
6204.945,12,5,+21.158,+2.334
6209.804,12,5,+20.621,+1.891
6212.914,12,5,+20.546,+1.762
6216.226,12,5,+20.476,+1.759
6218.858,12,5,+20.324,+1.781
6222.037,12,5,+20.052,+1.728
6225.781,12,5,+19.892,+1.582
6231.156,12,5,+19.833,+1.259
6234.842,12,5,+19.779,+1.208
6239.082,12,5,+19.721,+0.952
6243.808,12,5,+19.624,+0.763
6247.952,12,5,+19.559,+0.677
6252.355,12,5,+19.482,+0.663
6256.275,12,5,+19.413,+0.615
6258.391,12,5,+19.382,+0.502
6262.667,12,5,+19.273,+0.341
6265.683,12,5,+19.143,+0.156
6268.777,12,5,+5.502,+0.156
6269.527,12,4,+5.502,+0.156
6269.542,12,4,+14.062,+1.283
6272.605,12,4,+5.610,+1.283
6276.23,12,4,+5.497,+1.283
6279.084,12,4,+5.381,+0.075
6283.408,12,4,+5.711,+0.058
6287.229,12,3,+5.711,+0.058
6287.311,12,3,+5.550,+1.293
6290.557,12,3,+5.280,+1.078
6292.943,12,3,+5.265,+1.068
6296.407,12,3,+5.286,+1.130
6301.424,12,3,+5.090,+0.916
6304.544,12,3,+5.029,+0.872
6307.849,12,3,+4.892,+0.765
6310.396,12,3,+4.683,+0.661
6313.615,12,3,+4.406,+0.511
6317.474,12,3,+4.272,+0.457
6323.084,12,3,+4.368,+0.437
6326.791,12,3,+4.434,+0.472
6331.157,12,3,+4.578,+0.523
6335.917,12,3,+4.556,+0.499
6340.102,12,3,+4.536,+0.466
6344.446,12,3,+4.393,+0.295
6348.474,12,3,+4.200,+0.123
6350.843,12,3,+4.388,+0.255
6355.43,12,3,+4.580,+0.384
6358.495,12,3,+4.526,+0.354
6361.651,12,3,+4.526,+0.384
6362.479,12,2,+4.526,+0.384
6362.479,12,2,+0.419,+0.419
6365.62,12,2,+0.539,+0.539
6367.87,12,2,+0.558,+0.558
6372.386,12,2,+0.679,+0.679
6376.401,12,2,+0.701,+0.701
6380.351,12,2,+0.778,+0.778
6383.771,12,2,+0.743,+0.743
6386.006,12,2,+0.648,+0.648
6389.568,12,2,+0.717,+0.717
