Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3154.293,12,4,+4.337,+1.250
3157.594,12,4,+4.283,+1.206
3160.196,12,4,+4.218,+1.101
3163.341,12,4,+4.056,+0.897
3167.324,12,4,+4.179,+1.027
3172.933,12,4,+4.312,+1.009
3176.741,12,4,+4.430,+1.144
3181.202,12,4,+4.633,+1.281
3186.029,12,4,+4.631,+1.250
3190.185,12,4,+4.605,+1.223
3194.624,12,4,+4.537,+1.219
3198.709,12,4,+4.365,+1.169
3200.975,12,4,+4.456,+1.269
3205.28,12,4,+4.542,+1.273
3208.41,12,4,+4.642,+1.297
3211.441,12,4,+4.674,+1.315
3212.306,12,4,+4.686,+1.337
3215.244,12,4,+4.682,+1.423
3217.274,12,4,+4.688,+1.518
3221.618,12,4,+4.794,+1.490
3225.592,12,4,+4.808,+1.391
3229.409,12,4,+4.592,+1.186
3232.91,12,4,+4.592,+1.180
3235.133,12,4,+4.600,+1.232
3238.633,12,4,+4.742,+1.358
3243.724,12,4,+4.842,+1.448
3246.829,12,4,+4.852,+1.443
3250.124,12,4,+4.814,+1.407
3252.741,12,4,+4.759,+1.329
3255.953,12,4,+4.676,+1.173
3259.85,12,4,+4.818,+1.239
3265.434,12,4,+4.892,+1.338
3269.2,12,4,+4.889,+1.439
3273.785,12,4,+5.143,+1.654
3278.733,12,4,+5.235,+1.765
3282.89,12,4,+5.201,+1.727
3287.291,12,4,+5.115,+1.688
3291.382,12,4,+4.942,+1.625
3293.676,12,4,+5.062,+1.751
3298.218,12,5,+5.062,+1.751
3298.576,12,5,+5.705,+0.284
3301.676,12,5,+5.761,+0.229
3304.692,12,5,+5.762,+0.129
3305.411,12,5,+5.753,+0.111
3308.327,12,5,+5.703,+0.158
3310.576,12,5,+5.820,+0.232
3315.279,12,5,+6.228,+0.349
3319.206,12,5,+6.368,+0.339
3323.397,12,5,+6.256,+0.208
3326.787,12,5,+6.457,+0.339
3329.057,12,5,+6.563,+0.428
3332.718,12,5,+6.772,+0.556
3337.817,12,5,+6.958,+0.617
3340.942,12,5,+6.940,+0.609
3344.145,12,5,+6.804,+0.496
3346.676,12,5,+6.635,+0.290
3349.755,12,5,+6.398,+0.015
3353.442,12,4,+6.398,+0.015
3353.535,12,4,+6.346,+2.889
3359.448,12,4,+6.661,+3.115
3363.743,12,4,+6.724,+3.181
3367.74,12,4,+6.937,+3.343
3372.59,12,4,+6.931,+3.350
3376.741,12,4,+6.878,+3.301
3381.193,12,4,+6.796,+3.269
3385.292,12,4,+6.667,+3.246
3387.533,12,4,+6.731,+3.371
3391.922,12,4,+6.824,+3.382
3395.069,12,4,+6.933,+3.365
3398.155,12,4,+6.993,+3.394
3398.896,12,4,+7.015,+3.431
3401.918,12,4,+7.056,+3.585
3404.041,12,4,+7.012,+3.674
3408.402,12,4,+7.083,+3.634
3412.167,12,4,+7.085,+3.502
3416.109,12,4,+7.103,+3.334
3419.468,12,4,+7.102,+3.317
3421.826,12,4,+7.077,+3.365
3425.175,12,4,+7.149,+3.424
3430.214,12,4,+7.123,+3.515
3433.346,12,4,+7.127,+3.485
3436.642,12,4,+7.100,+3.462
3439.292,12,4,+7.031,+3.407
3442.534,12,4,+6.892,+3.321
3446.522,12,4,+6.951,+3.426
3452.124,12,4,+7.007,+3.295
3455.93,12,4,+6.947,+3.341
3460.326,12,4,+7.084,+3.419
3465.264,12,4,+7.039,+3.418
3469.389,12,4,+7.030,+3.387
3473.806,12,4,+6.987,+3.394
3477.942,12,4,+6.877,+3.405
3480.126,12,4,+6.877,+3.433
3484.542,12,4,+6.960,+3.473
3487.674,12,4,+7.091,+3.504
3490.762,12,4,+7.150,+3.548
3491.492,12,4,+7.181,+3.593
3494.485,12,4,+7.252,+3.798
3496.61,12,4,+7.244,+3.894
3500.906,12,4,+7.274,+3.818
3504.805,12,4,+7.321,+3.752
3508.665,12,4,+7.253,+3.516
3512.055,12,4,+7.221,+3.476
3514.243,12,4,+7.178,+3.463
3517.674,12,4,+7.207,+3.526
3522.759,12,4,+7.273,+3.554
3525.876,12,4,+7.262,+3.520
3529.174,12,4,+7.237,+3.500
3531.825,12,4,+7.174,+3.442
3535.067,12,4,+7.045,+3.355
3538.925,12,4,+7.084,+3.314
3544.633,12,4,+7.281,+3.443
3548.375,12,4,+7.312,+3.465
3552.733,12,4,+7.389,+3.510
3557.542,12,4,+7.349,+3.495
3561.733,12,4,+7.346,+3.439
3566.202,12,4,+7.334,+3.440
3570.29,12,4,+7.278,+3.453
3572.479,12,4,+7.324,+3.518
3576.881,12,4,+7.447,+3.551
3579.993,12,4,+7.526,+3.544
3583.01,12,4,+7.553,+3.557
3583.746,12,4,+7.564,+3.576
3586.727,12,4,+7.581,+3.673
3588.768,12,4,+7.545,+3.726
3592.992,12,4,+7.560,+3.595
3596.838,12,4,+7.534,+3.460
3600.734,12,4,+7.488,+3.254
3604.076,12,4,+7.462,+3.230
3606.264,12,4,+7.400,+3.239
3609.67,12,4,+7.395,+3.309
3614.734,12,4,+7.473,+3.318
3617.843,12,4,+7.479,+3.296
3621.145,12,4,+7.452,+3.274
3623.812,12,4,+7.384,+3.221
3627.041,12,4,+7.233,+3.124
3630.976,12,4,+7.265,+3.210
3636.6,12,4,+7.391,+3.251
3640.352,12,4,+7.330,+3.302
3644.674,12,4,+7.378,+3.304
3649.541,12,4,+7.390,+3.341
3653.689,12,4,+7.382,+3.302
3658.089,12,4,+7.348,+3.332
3662.228,12,4,+7.261,+3.404
3664.441,12,4,+7.311,+3.489
3668.767,12,4,+7.358,+3.492
3671.91,12,4,+7.489,+3.533
3674.96,12,4,+7.537,+3.538
3675.694,12,4,+7.555,+3.544
3678.67,12,4,+7.595,+3.574
3680.772,12,4,+7.595,+3.661
3685.144,12,4,+7.600,+3.655
3688.942,12,4,+7.597,+3.561
3692.818,12,4,+7.566,+3.317
3696.196,12,4,+7.548,+3.297
3698.424,12,4,+7.532,+3.343
3701.867,12,4,+7.596,+3.438
3706.958,12,4,+7.597,+3.473
3710.092,12,4,+7.574,+3.432
3713.406,12,4,+7.544,+3.458
3716.074,12,4,+7.468,+3.494
3719.274,12,4,+7.296,+3.473
3723.225,12,4,+7.440,+3.635
3728.887,12,4,+7.458,+3.453
3732.623,12,4,+7.519,+3.480
3737.041,12,4,+7.604,+3.449
3741.819,12,4,+7.613,+3.412
3746.006,12,4,+7.635,+3.377
3750.444,12,4,+7.606,+3.449
3754.542,12,4,+7.523,+3.488
3756.735,12,4,+7.523,+3.544
3761.134,12,4,+7.581,+3.534
3764.333,12,4,+7.715,+3.611
3767.375,12,4,+7.782,+3.661
3768.133,12,4,+7.805,+3.685
3771.118,12,4,+7.867,+3.764
3773.194,12,4,+7.857,+3.768
3777.551,12,4,+7.939,+3.785
3781.419,12,4,+7.964,+3.724
3785.333,12,4,+7.931,+3.503
3788.643,12,4,+7.874,+3.455
3790.846,12,4,+7.832,+3.483
3794.283,12,4,+7.837,+3.540
3799.315,12,4,+7.795,+3.539
3802.457,12,4,+7.802,+3.534
3805.758,12,4,+7.779,+3.566
3808.415,12,4,+7.699,+3.597
3811.635,12,4,+7.522,+3.566
3815.575,12,4,+7.557,+3.683
3821.203,12,4,+7.609,+3.481
3825.037,12,4,+7.675,+3.522
3829.41,12,4,+7.647,+3.536
3834.342,12,4,+7.645,+3.520
3838.533,12,4,+7.630,+3.463
3842.993,12,4,+7.613,+3.564
3847.119,12,4,+7.545,+3.674
3849.365,12,4,+7.620,+3.781
3853.771,12,4,+7.787,+3.773
3856.941,12,4,+7.849,+3.809
3859.994,12,4,+7.863,+3.823
3860.724,12,4,+7.867,+3.834
3863.633,12,4,+7.851,+3.848
3865.697,12,4,+7.805,+3.803
3870.034,12,4,+7.865,+3.758
3873.864,12,4,+7.851,+3.639
3877.775,12,4,+7.810,+3.375
3881.141,12,4,+7.757,+3.327
3883.392,12,4,+7.704,+3.337
3886.678,12,4,+7.676,+3.367
3891.775,12,4,+7.666,+3.344
3894.877,12,4,+7.665,+3.317
3898.183,12,4,+7.636,+3.348
3900.825,12,4,+7.576,+3.407
3904.073,12,4,+7.449,+3.433
3908.011,12,4,+7.509,+3.533
3913.651,12,4,+7.571,+3.473
3917.464,12,4,+7.641,+3.603
3921.854,12,4,+7.747,+3.606
3926.772,12,4,+7.695,+3.538
3930.96,12,4,+7.682,+3.474
3935.475,12,4,+7.652,+3.574
3939.51,12,4,+7.574,+3.679
3941.68,12,4,+7.642,+3.682
3946.125,12,4,+7.700,+3.672
3949.307,12,4,+7.785,+3.672
3952.284,12,4,+7.828,+3.688
3953.007,12,4,+7.843,+3.700
3956.01,12,4,+7.889,+3.764
3958.072,12,4,+7.863,+3.801
3962.342,12,4,+7.864,+3.812
3966.272,12,4,+7.904,+3.745
3970.167,12,4,+7.908,+3.502
3973.56,12,4,+7.937,+3.499
3975.775,12,4,+7.916,+3.522
3979.192,12,4,+7.955,+3.551
3984.222,12,4,+7.991,+3.506
3987.354,12,4,+8.021,+3.485
3990.648,12,4,+8.004,+3.519
3993.304,12,4,+7.935,+3.565
3996.554,12,4,+7.762,+3.555
4000.507,12,4,+7.893,+3.732
4006.088,12,4,+7.852,+3.611
4009.993,12,4,+8.005,+3.720
4014.398,12,4,+8.070,+3.693
4019.337,12,4,+8.002,+3.740
4023.509,12,4,+8.001,+3.708
4027.943,12,4,+7.972,+3.844
4032.074,12,4,+7.906,+4.006
4034.277,12,4,+7.916,+4.026
4038.705,12,4,+7.949,+4.049
4041.784,12,4,+8.025,+4.022
4044.862,12,4,+8.085,+4.069
4045.581,12,4,+8.116,+4.117
4048.608,12,4,+8.213,+4.409
4050.741,12,4,+8.224,+4.387
4055.002,12,4,+8.272,+4.271
4058.942,12,4,+8.197,+4.158
4062.81,12,4,+8.181,+3.928
4066.195,12,4,+8.171,+3.893
4068.434,12,4,+8.118,+3.872
4071.91,12,4,+8.185,+3.902
4076.949,12,4,+8.182,+3.924
4080.089,12,4,+8.203,+3.922
4083.402,12,4,+8.188,+3.949
4086.042,12,4,+8.141,+3.934
4089.214,12,4,+7.977,+3.842
4093.136,12,4,+8.024,+3.868
4098.819,12,4,+8.165,+3.859
4102.628,12,4,+8.186,+3.813
4106.942,12,4,+8.227,+3.767
4111.877,12,4,+8.277,+3.825
4116.061,12,4,+8.301,+3.798
4120.529,12,4,+8.303,+3.869
4124.67,12,4,+8.275,+3.897
4126.857,12,4,+8.344,+3.916
4131.217,12,4,+8.359,+3.842
4134.389,12,4,+8.453,+3.905
4137.42,12,4,+8.493,+3.916
4138.154,12,4,+8.507,+3.922
4141.107,12,4,+8.554,+3.950
4143.154,12,4,+8.480,+3.958
4147.717,12,4,+8.606,+3.917
4151.654,12,4,+8.750,+4.030
4155.561,12,4,+8.744,+3.894
4158.889,12,4,+8.742,+3.899
4161.211,12,4,+8.772,+3.949
4164.619,12,4,+8.889,+4.036
4169.674,12,4,+8.889,+4.048
4172.834,12,4,+8.944,+4.072
4176.169,12,4,+8.937,+4.071
4178.794,12,4,+8.888,+4.065
4182.669,12,4,+8.711,+3.982
4185.826,12,4,+8.692,+4.007
4191.513,12,4,+8.829,+3.941
4195.419,12,4,+8.818,+3.946
4199.685,12,4,+8.885,+4.063
4204.575,12,4,+8.920,+4.078
4208.743,12,4,+8.935,+4.042
4213.227,12,4,+8.971,+4.124
4217.376,12,4,+8.962,+4.235
4219.547,12,4,+8.952,+4.196
4223.938,12,4,+9.035,+4.209
4227.126,12,4,+9.158,+4.221
4230.192,12,4,+9.233,+4.265
4230.943,12,4,+9.267,+4.298
4233.925,12,4,+9.379,+4.453
4236.077,12,4,+9.333,+4.467
4240.334,12,4,+9.475,+4.460
4244.213,12,4,+9.484,+4.379
4248.076,12,4,+9.449,+4.155
4251.434,12,4,+9.454,+4.145
4253.642,12,4,+9.435,+4.198
4257.083,12,4,+9.473,+4.199
4262.119,12,4,+9.414,+4.064
4265.245,12,4,+9.438,+4.045
4268.541,12,4,+9.426,+4.086
4271.186,12,4,+9.377,+4.136
4274.42,12,4,+9.255,+4.151
4278.31,12,4,+9.316,+4.322
4284.06,12,4,+9.343,+3.729
4287.81,12,4,+9.309,+3.784
4292.153,12,4,+9.377,+3.749
4297.091,12,4,+9.431,+3.730
4301.294,12,4,+9.453,+3.690
4305.732,12,4,+9.478,+3.845
4309.826,12,4,+9.451,+4.158
4311.997,12,4,+9.394,+4.259
4316.319,12,4,+9.438,+3.680
4319.503,12,4,+9.461,+3.757
4322.514,12,4,+9.459,+3.607
4323.31,12,4,+9.451,+3.536
4326.15,12,4,+9.395,+3.329
4328.197,12,4,+9.221,+3.222
4332.494,12,4,+9.307,+3.210
4336.432,12,4,+9.382,+3.072
4340.31,12,4,+9.357,+2.875
4343.662,12,4,+9.330,+2.837
4345.876,12,4,+9.306,+2.843
4349.294,12,4,+9.272,+2.892
4354.342,12,4,+9.226,+2.804
4357.442,12,4,+9.234,+2.757
4360.716,12,4,+9.216,+2.723
4363.356,12,4,+9.116,+2.684
4366.559,12,4,+8.913,+2.573
4370.493,12,4,+8.905,+2.643
4376.157,12,4,+8.904,+2.654
