Time,Driver,Position,GapToLeader,IntervalToPositionAhead
6389.793,12,1,LAP 30,LAP 30
6485.944,12,1,LAP 31,LAP 31
6582.086,12,1,LAP 32,LAP 32
6678.071,12,1,LAP 33,LAP 33
6774.52,12,1,LAP 34,LAP 34
6870.526,12,1,LAP 35,LAP 35
6966.571,12,1,LAP 36,LAP 36
7062.572,12,1,LAP 37,LAP 37
7158.713,12,1,LAP 38,LAP 38
7254.28,12,1,LAP 39,LAP 39
7349.748,12,1,LAP 40,LAP 40
7445.94,12,1,LAP 41,LAP 41
7541.264,12,1,LAP 42,LAP 42
7637.183,12,1,LAP 43,LAP 43
7733.106,12,1,LAP 44,LAP 44
7828.448,12,1,LAP 45,LAP 45
7923.975,12,1,LAP 46,LAP 46
8019.243,12,1,LAP 47,LAP 47
8114.787,12,1,LAP 48,LAP 48
8210.503,12,1,LAP 49,LAP 49
8305.974,12,1,LAP 50,LAP 50
8401.672,12,1,LAP 51,LAP 51
8497.65,12,1,LAP 52,LAP 52
8593.113,12,1,LAP 53,LAP 53
8593.113,12,1,LAP 52,LAP 52
8593.113,12,1,LAP 53,LAP 53
8690.504,12,1,LAP 54,LAP 54
8786.647,12,1,LAP 55,LAP 55
8883.028,12,1,LAP 56,LAP 56
13.093,63,2,,
3390.321,63,2,+0.082,+0.082
3391.815,63,3,+0.082,+0.082
3391.854,63,4,+0.082,+0.082
3391.996,63,4,+0.142,+0.060
3394.788,63,4,+0.528,+0.292
3400.08,63,4,+0.850,+0.482
3406.141,63,4,+1.367,+0.398
3409.58,63,4,+1.407,+0.484
3413.141,63,4,+1.396,+0.576
3420.575,63,4,+1.682,+0.655
3424.287,63,4,+1.597,+0.604
3428.522,63,4,+1.718,+0.541
3434.485,63,4,+2.071,+0.636
3439.235,63,4,+2.206,+0.646
3443.229,63,4,+2.134,+0.537
3449.792,63,4,+2.400,+0.629
3455.178,63,4,+2.249,+0.625
3459.553,63,4,+2.347,+0.721
3464.029,63,4,+2.294,+0.759
3467.755,63,4,+2.249,+0.834
3476.317,63,4,+2.394,+0.893
3480.614,63,4,+2.343,+0.842
3481.614,63,4,+2.359,+0.845
3483.926,63,4,+2.367,+0.763
3485.385,63,4,+2.360,+0.744
3486.123,63,4,+2.367,+0.751
3490.537,63,4,+2.475,+0.919
3491.721,63,4,+2.462,+0.957
3494.182,63,4,+2.347,+1.054
3499.247,63,4,+2.269,+1.096
3504.802,63,4,+2.163,+0.895
3508.224,63,4,+2.034,+0.811
3511.817,63,4,+1.845,+0.820
3519.203,63,4,+1.718,+0.817
3522.78,63,4,+1.601,+0.721
3526.882,63,4,+1.448,+0.726
3532.76,63,4,+1.445,+0.629
3537.466,63,4,+1.460,+0.500
3541.564,63,4,+1.391,+0.536
3548.113,63,4,+1.493,+0.477
3553.449,63,4,+1.462,+0.533
3557.716,63,4,+1.458,+0.534
3562.254,63,4,+1.345,+0.630
3565.961,63,4,+1.327,+0.699
3574.438,63,4,+1.429,+0.500
3578.665,63,4,+1.386,+0.388
3579.676,63,4,+1.427,+0.386
3582.014,63,4,+1.477,+0.356
3583.468,63,4,+1.472,+0.296
3584.217,63,4,+1.448,+0.268
3588.093,63,3,+1.448,+0.268
3588.171,63,3,+1.006,+0.642
3589.312,63,3,+0.875,+0.581
3591.718,63,3,+0.868,+0.564
3596.877,63,3,+1.126,+0.673
3602.492,63,3,+1.190,+0.585
3605.907,63,3,+1.203,+0.588
3609.524,63,3,+1.156,+0.501
3617.011,63,3,+1.423,+0.733
3620.66,63,3,+1.367,+0.671
3624.776,63,3,+1.191,+0.670
3630.637,63,3,+1.275,+0.694
3635.386,63,3,+1.521,+0.543
3639.476,63,3,+1.561,+0.579
3645.864,63,3,+1.536,+0.647
3651.328,63,3,+1.544,+0.668
3655.498,63,3,+1.536,+0.646
3660.246,63,3,+1.632,+0.602
3664.076,63,3,+1.621,+0.486
3672.654,63,3,+1.679,+0.651
3676.943,63,3,+1.671,+0.863
3677.878,63,3,+1.675,+0.864
3680.165,63,3,+1.612,+0.705
3681.596,63,3,+1.588,+0.544
3682.405,63,3,+1.560,+0.419
3686.367,63,2,+1.560,+0.419
3686.441,63,2,+1.218,+1.218
3687.564,63,2,+1.131,+1.131
3689.897,63,2,+1.093,+1.093
3694.76,63,2,+0.914,+0.914
3700.319,63,2,+0.934,+0.934
3703.747,63,2,+0.960,+0.960
3707.407,63,2,+0.965,+0.965
3714.512,63,2,+1.027,+1.027
3718.186,63,2,+0.982,+0.982
3722.23,63,2,+0.732,+0.732
3727.905,63,2,+0.714,+0.714
3732.561,63,2,+0.847,+0.847
3736.64,63,2,+0.879,+0.879
3742.967,63,2,+0.997,+0.997
3748.377,63,2,+0.958,+0.958
3752.628,63,2,+0.956,+0.956
3757.331,63,2,+1.058,+1.058
3761.128,63,2,+1.057,+1.057
3769.753,63,2,+1.282,+1.282
3773.999,63,2,+1.281,+1.281
3774.996,63,2,+1.302,+1.302
3777.255,63,2,+1.287,+1.287
3778.693,63,2,+1.279,+1.279
3779.459,63,2,+1.259,+1.259
3783.509,63,2,+0.928,+0.928
3784.709,63,2,+0.834,+0.834
3787.006,63,2,+0.844,+0.844
3791.928,63,2,+0.945,+0.945
3797.53,63,2,+0.875,+0.875
3804.604,63,2,+0.949,+0.949
3811.783,63,2,+1.009,+1.009
3815.471,63,2,+0.983,+0.983
3819.58,63,2,+0.780,+0.780
3825.236,63,2,+0.751,+0.751
3829.924,63,2,+0.807,+0.807
3834.017,63,2,+0.847,+0.847
3840.486,63,2,+1.018,+1.018
3845.986,63,2,+1.004,+1.004
3850.236,63,2,+1.040,+1.040
3854.908,63,2,+1.106,+1.106
3858.721,63,2,+1.098,+1.098
3867.224,63,2,+1.138,+1.138
3871.429,63,2,+1.109,+1.109
3872.376,63,2,+1.130,+1.130
3874.628,63,2,+1.133,+1.133
3876.112,63,2,+1.161,+1.161
3876.909,63,2,+1.186,+1.186
3881.443,63,2,+1.309,+1.309
3882.698,63,2,+1.315,+1.315
3885.021,63,2,+1.366,+1.366
3889.943,63,2,+1.467,+1.467
3895.428,63,2,+1.451,+1.451
3898.907,63,2,+1.482,+1.482
3902.509,63,2,+1.473,+1.473
3909.617,63,2,+1.519,+1.519
3913.303,63,2,+1.441,+1.441
3917.425,63,2,+1.309,+1.309
3923.159,63,2,+1.358,+1.358
3927.847,63,2,+1.413,+1.413
3931.893,63,2,+1.429,+1.429
3938.315,63,2,+1.535,+1.535
3943.784,63,2,+1.595,+1.595
3948.003,63,2,+1.596,+1.596
3952.534,63,2,+1.528,+1.528
3956.202,63,2,+1.390,+1.390
3964.655,63,2,+1.469,+1.469
3968.855,63,2,+1.467,+1.467
3969.813,63,2,+1.473,+1.473
3972.068,63,2,+1.410,+1.410
3973.479,63,2,+1.395,+1.395
3974.267,63,2,+1.389,+1.389
3978.653,63,2,+1.358,+1.358
3979.877,63,2,+1.347,+1.347
3982.263,63,2,+1.364,+1.364
3987.291,63,2,+1.396,+1.396
3992.796,63,2,+1.420,+1.420
3996.244,63,2,+1.457,+1.457
3999.896,63,2,+1.473,+1.473
4006.977,63,2,+1.509,+1.509
4010.729,63,2,+1.451,+1.451
4014.786,63,2,+1.326,+1.326
4020.481,63,2,+1.298,+1.298
4025.137,63,2,+1.319,+1.319
4029.255,63,2,+1.367,+1.367
4035.632,63,2,+1.470,+1.470
4041.141,63,2,+1.501,+1.501
4045.361,63,2,+1.512,+1.512
4049.905,63,2,+1.500,+1.500
4053.686,63,2,+1.441,+1.441
4062.174,63,2,+1.530,+1.530
4066.36,63,2,+1.499,+1.499
4067.26,63,2,+1.459,+1.459
4069.468,63,2,+1.396,+1.396
4070.936,63,2,+1.372,+1.372
4071.624,63,2,+1.360,+1.360
4075.999,63,2,+1.311,+1.311
4077.202,63,2,+1.293,+1.293
4079.608,63,2,+1.324,+1.324
4084.593,63,2,+1.403,+1.403
4090.108,63,2,+1.440,+1.440
4093.624,63,2,+1.470,+1.470
4097.249,63,2,+1.501,+1.501
4104.367,63,2,+1.565,+1.565
4108.021,63,2,+1.507,+1.507
4112.128,63,2,+1.356,+1.356
4117.816,63,2,+1.368,+1.368
4122.477,63,2,+1.357,+1.357
4126.609,63,2,+1.403,+1.403
4133.031,63,2,+1.561,+1.561
4138.5,63,2,+1.614,+1.614
4142.765,63,2,+1.623,+1.623
4147.281,63,2,+1.568,+1.568
4150.996,63,2,+1.469,+1.469
4159.371,63,2,+1.385,+1.385
4163.558,63,2,+1.361,+1.361
4164.464,63,2,+1.324,+1.324
4166.73,63,2,+1.315,+1.315
4168.136,63,2,+1.311,+1.311
4168.902,63,2,+1.304,+1.304
4173.269,63,2,+1.238,+1.238
4174.498,63,2,+1.218,+1.218
4176.876,63,2,+1.239,+1.239
4182.277,63,2,+1.356,+1.356
4187.329,63,2,+1.354,+1.354
4190.969,63,2,+1.339,+1.339
4194.408,63,2,+1.331,+1.331
4201.523,63,2,+1.382,+1.382
4205.343,63,2,+1.387,+1.387
4209.397,63,2,+1.292,+1.292
4215.13,63,2,+1.242,+1.242
4219.825,63,2,+1.247,+1.247
4223.945,63,2,+1.258,+1.258
4230.307,63,2,+1.350,+1.350
4236.561,63,2,+1.394,+1.394
4240.021,63,2,+1.405,+1.405
4244.552,63,2,+1.354,+1.354
4248.115,63,2,+1.141,+1.141
4256.516,63,2,+1.174,+1.174
4260.769,63,2,+1.218,+1.218
4261.681,63,2,+1.235,+1.235
4263.942,63,2,+1.190,+1.190
4265.377,63,2,+1.196,+1.196
4266.169,63,2,+1.209,+1.209
4270.667,63,2,+1.295,+1.295
4271.868,63,2,+1.296,+1.296
4274.204,63,2,+1.318,+1.318
4279.1,63,2,+1.361,+1.361
4284.662,63,2,+1.400,+1.400
4288.1,63,2,+1.408,+1.408
4291.74,63,2,+1.418,+1.418
4298.865,63,2,+1.464,+1.464
4302.631,63,2,+1.477,+1.477
4306.803,63,2,+1.426,+1.426
4312.512,63,2,+1.385,+1.385
4317.233,63,2,+1.439,+1.439
4321.365,63,2,+1.472,+1.472
4327.757,63,2,+1.572,+1.572
4333.23,63,2,+1.573,+1.573
4337.469,63,2,+1.564,+1.564
4341.976,63,2,+1.518,+1.518
4345.63,63,2,+1.419,+1.419
4356.125,63,2,+2.124,+2.124
4364.812,63,2,+4.107,+4.107
4366.312,63,2,+4.726,+4.726
4398.531,63,3,+4.726,+4.726
4402.971,63,4,+4.726,+4.726
4403.549,63,4,+7.625,+0.469
4407.237,63,4,+7.827,+1.276
4414.987,63,4,+7.384,+2.353
4421.877,63,4,+6.104,+1.747
4428.456,63,4,+6.576,+2.221
4433.363,63,4,+4.864,+1.491
4445.177,63,4,+5.892,+2.684
4449.277,63,4,+4.200,+1.808
4455.569,63,4,+3.683,+1.161
4465.319,63,4,+4.070,+1.599
4471.708,63,4,+3.501,+1.748
4477.116,63,4,+3.387,+1.408
4486.577,63,4,+3.315,+1.385
4494.734,63,4,+3.076,+1.608
4500.878,63,4,+3.161,+1.380
4509.628,63,4,+3.288,+1.565
4515.109,63,4,+2.671,+0.679
4528.369,63,4,+2.898,+1.378
4534.061,63,4,+3.383,+1.740
4535.344,63,4,+3.287,+1.791
4538.915,63,4,+2.975,+1.779
4540.759,63,4,+2.893,+1.598
4541.649,63,4,+2.818,+1.402
4548.028,63,4,+3.024,+1.475
4550.185,63,4,+3.009,+1.250
4554.308,63,4,+2.858,+1.130
4564.919,63,4,+3.052,+1.103
4574.497,63,4,+3.006,+1.271
4579.501,63,4,+3.040,+1.537
4584.66,63,4,+3.065,+1.409
4595.229,63,4,+2.805,+1.437
4599.793,63,4,+2.878,+1.371
4607.219,63,4,+2.813,+1.307
4615.547,63,4,+2.627,+1.150
4622.5,63,4,+3.058,+1.762
4627.815,63,4,+2.731,+1.347
4638.13,63,4,+3.644,+1.430
4645.693,63,4,+2.927,+1.436
4652.014,63,4,+3.288,+1.842
4658.73,63,4,+2.779,+1.308
4665.159,63,4,+2.924,+1.678
4678.06,63,4,+2.513,+1.124
4683.118,63,4,+2.748,+1.198
4684.552,63,4,+2.680,+1.400
4688.362,63,4,+2.461,+1.213
4690.4,63,4,+2.586,+1.291
4691.344,63,4,+2.575,+1.215
4696.777,63,4,+2.127,+0.684
4699.32,63,4,+2.859,+1.425
4702.998,63,4,+2.541,+1.003
4712.042,63,4,+2.742,+0.902
4718.909,63,4,+3.003,+1.561
4723.368,63,4,+2.149,+0.736
4728.315,63,4,+2.841,+1.285
4738.99,63,4,+2.629,+1.538
4743.709,63,4,+2.833,+1.480
4750.084,63,4,+2.845,+1.424
4759.319,63,4,+2.818,+1.191
4766.912,63,4,+2.387,+1.282
4772.178,63,4,+2.638,+1.166
4783.241,63,4,+2.548,+0.747
4792.584,63,4,+1.779,+0.620
4801.558,63,4,+1.743,+0.766
4810.411,63,4,+1.433,+0.562
4818.038,63,4,+1.512,+0.602
4829.979,63,4,+1.364,+0.645
4834.562,63,4,+1.274,+0.438
4835.661,63,4,+1.338,+0.428
4838.364,63,4,+1.351,+0.493
4839.895,63,4,+1.347,+0.519
4840.614,63,4,+1.334,+0.525
4844.708,63,4,+1.173,+0.527
4845.833,63,4,+1.078,+0.496
4848.256,63,4,+1.043,+0.333
4853.435,63,4,+1.125,+0.236
4859.725,63,4,+1.551,+0.627
4863.184,63,4,+1.584,+0.731
4866.643,63,4,+1.471,+0.611
4874.53,63,5,+1.471,+0.611
4874.665,63,5,+1.958,+0.122
4878.225,63,5,+1.926,+0.111
4882.595,63,5,+2.063,+0.447
4888.643,63,5,+2.242,+0.543
4893.522,63,5,+2.357,+0.532
4897.663,63,5,+2.484,+0.588
4904.369,63,5,+2.819,+0.672
4909.881,63,5,+2.755,+0.735
4914.099,63,5,+2.699,+0.711
4918.589,63,5,+2.625,+0.743
4922.256,63,5,+2.533,+0.772
4931.198,63,5,+2.924,+0.843
4935.444,63,5,+2.912,+0.841
4936.499,63,5,+2.948,+0.811
4938.907,63,5,+2.894,+0.711
4940.385,63,5,+2.926,+0.740
4941.213,63,5,+2.965,+0.788
4945.51,63,5,+2.888,+0.877
4946.541,63,6,+2.888,+0.877
4946.697,63,6,+2.833,+0.060
4949.15,63,6,+2.905,+0.247
4954.353,63,6,+3.112,+0.529
4960.101,63,6,+3.199,+0.507
4963.468,63,6,+3.155,+0.382
4966.9,63,6,+2.949,+0.068
4974.631,63,6,+3.248,+0.197
4978.143,63,6,+3.245,+0.212
4982.401,63,6,+3.228,+0.378
4988.344,63,6,+3.286,+0.547
4993.09,63,6,+3.370,+0.532
4997.189,63,6,+3.389,+0.507
5003.877,63,6,+3.744,+0.627
5009.288,63,6,+3.656,+0.716
5013.626,63,6,+3.799,+0.857
5018.298,63,6,+3.838,+1.171
5021.782,63,6,+3.607,+1.130
5030.363,63,6,+3.728,+0.965
5034.66,63,6,+3.712,+0.853
5035.629,63,6,+3.733,+0.815
5038.02,63,6,+3.681,+0.704
5039.357,63,6,+3.658,+0.670
5040.129,63,6,+3.653,+0.655
5044.424,63,6,+3.709,+0.588
5045.579,63,6,+3.701,+0.559
5047.945,63,6,+3.780,+0.505
5053.015,63,6,+4.096,+0.623
5058.654,63,6,+4.230,+0.597
5061.998,63,6,+4.214,+0.542
5065.382,63,6,+3.950,+0.194
5072.6,63,5,+3.950,+0.194
5072.678,63,5,+4.153,+0.833
5076.369,63,5,+4.205,+0.903
5080.588,63,5,+4.262,+0.843
5086.401,63,5,+4.381,+0.727
5091.088,63,5,+4.480,+0.570
5095.151,63,5,+4.500,+0.598
5101.642,63,5,+4.693,+0.527
5107.22,63,5,+4.864,+0.446
5111.454,63,5,+4.913,+0.347
5115.954,63,5,+4.790,+0.267
5119.549,63,5,+4.556,+0.140
5127.888,63,4,+4.556,+0.140
5127.97,63,4,+4.600,+1.683
5132.215,63,4,+4.627,+1.641
5133.185,63,4,+4.638,+1.677
5135.419,63,4,+4.554,+1.625
5136.824,63,4,+4.561,+1.633
5137.657,63,4,+4.581,+1.652
5142.163,63,4,+4.709,+1.801
5143.415,63,4,+4.721,+1.816
5145.696,63,4,+4.707,+1.855
5150.513,63,4,+4.635,+1.811
5156.075,63,4,+4.734,+1.772
5159.45,63,4,+4.706,+1.697
5162.982,63,4,+4.653,+1.500
5170.091,63,4,+4.750,+1.592
5173.802,63,4,+4.729,+1.522
5177.883,63,4,+4.741,+1.506
5183.532,63,4,+4.652,+1.638
5188.103,63,4,+4.668,+1.540
5192.105,63,4,+4.655,+1.408
5198.347,63,4,+4.603,+1.324
5203.753,63,4,+4.621,+1.326
5207.954,63,4,+4.636,+1.294
5212.458,63,4,+4.598,+1.207
5216.119,63,4,+4.503,+1.055
5224.476,63,4,+4.562,+1.171
5228.679,63,4,+4.562,+1.150
5229.617,63,4,+4.537,+1.189
5231.899,63,4,+4.473,+1.206
5233.3,63,4,+4.457,+1.197
5234.078,63,4,+4.446,+1.195
5238.369,63,4,+4.359,+1.267
5239.559,63,4,+4.328,+1.280
5241.878,63,4,+4.299,+1.373
5246.779,63,4,+4.377,+1.477
5252.253,63,4,+4.402,+1.475
5255.611,63,4,+4.344,+1.404
5259.205,63,4,+4.345,+1.293
5266.236,63,4,+4.328,+1.280
5269.97,63,4,+4.356,+1.265
5274.111,63,4,+4.197,+1.296
5279.769,63,4,+4.032,+1.318
5284.379,63,4,+4.026,+1.246
5288.379,63,4,+4.012,+1.158
5294.683,63,4,+3.970,+1.075
5300.131,63,4,+4.009,+1.151
5304.344,63,4,+4.027,+1.139
5308.842,63,4,+3.971,+1.039
5312.467,63,4,+3.853,+0.870
5320.873,63,4,+3.874,+1.017
5325.032,63,4,+3.835,+0.924
5325.97,63,4,+3.808,+0.957
5328.22,63,4,+3.732,+0.940
5329.626,63,4,+3.710,+0.921
5330.394,63,4,+3.700,+0.909
5334.681,63,4,+3.626,+0.852
5335.869,63,4,+3.593,+0.825
5338.162,63,4,+3.584,+0.855
5343.251,63,4,+3.787,+1.217
5348.657,63,4,+3.755,+1.154
5352.078,63,4,+3.768,+1.133
5355.609,63,4,+3.702,+1.052
5362.632,63,4,+3.659,+1.086
5366.351,63,4,+3.635,+1.029
5370.489,63,4,+3.500,+1.044
5376.179,63,4,+3.406,+1.167
5380.779,63,4,+3.415,+1.049
5384.757,63,4,+3.350,+0.890
5391.26,63,4,+3.519,+0.830
5396.592,63,4,+3.534,+0.805
5400.799,63,4,+3.554,+0.791
5405.405,63,4,+3.617,+0.815
5409.171,63,4,+3.586,+0.758
5417.53,63,4,+3.680,+0.825
5421.687,63,4,+3.653,+0.719
5422.621,63,4,+3.637,+0.723
5424.912,63,4,+3.590,+0.741
5426.323,63,4,+3.571,+0.732
5427.055,63,4,+3.552,+0.716
5431.146,63,4,+3.294,+0.486
5432.271,63,4,+3.203,+0.407
5434.58,63,4,+3.249,+0.463
5439.754,63,4,+3.607,+0.852
5445.185,63,4,+3.499,+0.729
5448.571,63,4,+3.454,+0.686
5452.07,63,4,+3.380,+0.500
5459.205,63,4,+3.441,+0.579
5462.932,63,4,+3.421,+0.527
5466.999,63,4,+3.399,+0.534
5472.77,63,4,+3.343,+0.666
5477.416,63,4,+3.357,+0.629
5481.405,63,4,+3.290,+0.478
5487.832,63,4,+3.416,+0.525
5493.276,63,4,+3.481,+0.548
5497.509,63,4,+3.498,+0.547
5502.021,63,4,+3.453,+0.472
5505.659,63,4,+3.341,+0.335
5514.112,63,4,+3.451,+0.494
5518.3,63,4,+3.455,+0.444
5519.253,63,4,+3.501,+0.515
5521.55,63,4,+3.450,+0.524
5522.94,63,4,+3.428,+0.515
5523.643,63,4,+3.407,+0.500
5527.644,63,4,+3.074,+0.251
5528.792,63,4,+2.984,+0.211
5531.205,63,4,+3.058,+0.395
5536.301,63,4,+3.209,+0.738
5541.746,63,4,+3.186,+0.625
5545.148,63,4,+3.159,+0.588
5548.508,63,4,+2.951,+0.281
5555.695,63,4,+3.098,+0.461
5559.476,63,4,+3.190,+0.526
5563.601,63,4,+3.184,+0.565
5569.382,63,4,+3.157,+0.719
5574.038,63,4,+3.183,+0.697
5578.101,63,4,+3.197,+0.645
5584.57,63,4,+3.430,+0.741
5589.999,63,4,+3.362,+0.741
5594.232,63,4,+3.370,+0.749
5598.558,63,4,+3.165,+0.507
5602.079,63,4,+2.881,+0.209
5610.577,63,4,+3.034,+0.345
5614.803,63,4,+3.096,+0.342
5615.822,63,4,+3.137,+0.436
5618.119,63,4,+3.125,+0.454
5619.558,63,4,+3.131,+0.454
5620.319,63,4,+3.141,+0.458
5624.705,63,4,+3.170,+0.476
5625.88,63,4,+3.143,+0.457
5628.258,63,4,+3.182,+0.554
5633.273,63,4,+3.286,+0.773
5638.735,63,4,+3.261,+0.702
5642.17,63,4,+3.233,+0.670
5645.716,63,4,+3.213,+0.612
5652.93,63,4,+3.406,+0.821
5656.64,63,4,+3.404,+0.782
5660.734,63,4,+3.367,+0.793
5666.459,63,4,+3.470,+0.923
5671.098,63,4,+3.450,+0.883
5675.129,63,4,+3.418,+0.799
5681.535,63,4,+3.582,+0.873
5686.988,63,4,+3.636,+0.897
5691.238,63,4,+3.660,+0.884
5695.551,63,4,+3.480,+0.695
5699.113,63,4,+3.226,+0.462
5707.535,63,4,+3.378,+0.605
5711.738,63,4,+3.404,+0.589
5712.644,63,4,+3.441,+0.650
5715.035,63,4,+3.428,+0.690
5716.457,63,4,+3.425,+0.701
5717.238,63,4,+3.423,+0.709
5721.542,63,4,+3.389,+0.810
5722.719,63,4,+3.366,+0.835
5725.099,63,4,+3.386,+0.987
5730.07,63,4,+3.433,+1.000
5735.505,63,4,+3.411,+0.918
5738.958,63,4,+3.417,+0.866
5742.489,63,4,+3.361,+0.718
5749.583,63,4,+3.469,+0.813
5753.302,63,4,+3.466,+0.765
5757.474,63,4,+3.427,+0.820
5763.13,63,4,+3.472,+0.856
5767.786,63,4,+3.466,+0.817
5771.817,63,4,+3.413,+0.759
5778.145,63,4,+3.436,+0.685
5783.583,63,4,+3.484,+0.654
5787.786,63,4,+3.499,+0.656
5792.096,63,4,+3.289,+0.569
5795.608,63,4,+2.997,+0.435
5804.09,63,4,+3.148,+0.487
5808.302,63,4,+3.172,+0.417
5809.299,63,4,+3.207,+0.462
5811.601,63,4,+3.196,+0.467
5813.03,63,4,+3.187,+0.456
5813.82,63,4,+3.178,+0.457
5818.006,63,4,+3.063,+0.523
5819.187,63,4,+3.011,+0.539
5821.546,63,4,+3.060,+0.621
5826.499,63,4,+3.186,+0.680
5832.067,63,4,+3.251,+0.572
5835.504,63,4,+3.296,+0.540
5839.049,63,4,+3.231,+0.398
5846.24,63,4,+3.398,+0.480
5849.902,63,4,+3.391,+0.441
5854.079,63,4,+3.392,+0.498
5859.827,63,4,+3.485,+0.579
5864.5,63,4,+3.553,+0.591
5868.529,63,4,+3.541,+0.498
5874.985,63,4,+3.740,+0.600
5880.418,63,4,+3.749,+0.574
5884.645,63,4,+3.732,+0.544
5888.918,63,4,+3.496,+0.418
5892.321,63,4,+3.127,+0.282
5901.151,63,4,+3.588,+0.172
5905.604,63,4,+3.924,+0.267
5906.682,63,4,+4.034,+0.325
5909.041,63,4,+4.107,+0.274
5910.463,63,4,+4.112,+0.250
5911.307,63,4,+4.110,+0.250
5915.495,63,4,+4.025,+0.346
5916.698,63,4,+3.993,+0.375
5919.104,63,4,+4.097,+0.499
5924.135,63,4,+4.330,+0.632
5929.838,63,4,+4.472,+0.226
5933.151,63,4,+4.454,+0.086
5936.729,63,4,+4.448,+0.029
5944.12,63,4,+4.833,+0.220
5947.792,63,4,+4.828,+0.192
5952.041,63,4,+4.901,+0.350
5957.885,63,4,+5.132,+0.431
5962.698,63,4,+5.267,+0.490
5966.776,63,4,+5.319,+0.407
5973.345,63,4,+5.597,+0.556
5978.8,63,4,+5.686,+0.639
5983.0,63,4,+5.684,+0.623
5987.57,63,4,+5.711,+0.714
5991.29,63,4,+5.668,+0.746
5999.719,63,4,+5.757,+0.683
6003.875,63,4,+5.723,+0.561
6004.829,63,4,+5.719,+0.535
6007.157,63,4,+5.694,+0.469
6008.594,63,4,+5.678,+0.437
6009.329,63,4,+5.659,+0.420
6013.25,63,4,+5.292,+0.215
6014.345,63,4,+5.160,+0.144
6016.797,63,4,+5.371,+0.249
6022.0,63,4,+5.680,+0.675
6027.619,63,4,+5.753,+0.578
6031.045,63,4,+5.792,+0.527
6034.53,63,4,+5.723,+0.373
6041.88,63,4,+5.983,+0.542
6045.563,63,4,+5.966,+0.515
6049.7,63,4,+6.015,+0.588
6055.503,63,4,+6.137,+0.686
6060.1,63,4,+6.116,+0.600
6064.147,63,4,+6.097,+0.573
6070.569,63,4,+6.224,+0.690
6076.105,63,4,+6.369,+0.855
6080.339,63,4,+6.419,+0.891
6084.699,63,4,+6.251,+0.869
6088.339,63,4,+6.087,+0.914
