Time,Driver,Position,GapToLeader,IntervalToPositionAhead
2753.737,12,2,+0.689,+0.689
2757.768,12,2,+0.735,+0.735
2760.799,12,2,+0.731,+0.731
2764.143,12,2,+0.702,+0.702
2767.181,12,2,+0.672,+0.672
2772.327,12,2,+0.702,+0.702
2775.747,12,2,+0.773,+0.773
2780.966,12,2,+0.653,+0.653
2785.466,12,2,+0.792,+0.792
2791.075,12,2,+0.720,+0.720
2797.631,12,2,+0.727,+0.727
2802.506,12,2,+0.799,+0.799
2805.194,12,2,+0.744,+0.744
2809.575,12,2,+0.519,+0.519
2813.622,12,2,+0.428,+0.428
2816.497,12,2,+0.528,+0.528
2820.404,12,2,+0.483,+0.483
2821.197,12,2,+0.454,+0.454
2824.247,12,2,+0.479,+0.479
2829.028,12,2,+0.678,+0.678
2832.919,12,2,+0.659,+0.659
2835.931,12,2,+0.667,+0.667
2842.306,12,2,+0.643,+0.643
2847.447,12,2,+0.716,+0.716
2850.931,12,2,+0.832,+0.832
2856.135,12,2,+0.718,+0.718
2860.635,12,2,+0.775,+0.775
2863.369,12,2,+0.832,+0.832
2866.338,12,2,+0.788,+0.788
2872.853,12,2,+0.779,+0.779
2877.775,12,2,+0.863,+0.863
2880.478,12,2,+0.817,+0.817
2884.838,12,2,+0.598,+0.598
2888.838,12,2,+0.530,+0.530
2891.604,12,2,+0.613,+0.613
2895.557,12,2,+0.576,+0.576
2896.26,12,2,+0.550,+0.550
2899.391,12,2,+0.545,+0.545
2904.005,12,2,+0.619,+0.619
2907.938,12,2,+0.665,+0.665
2910.897,12,2,+0.653,+0.653
2914.248,12,2,+0.684,+0.684
2917.281,12,2,+0.661,+0.661
2922.279,12,2,+0.698,+0.698
2925.748,12,2,+0.781,+0.781
2931.036,12,2,+0.687,+0.687
2935.41,12,2,+0.798,+0.798
2938.121,12,2,+0.800,+0.800
2941.004,12,2,+0.738,+0.738
2947.446,12,2,+0.686,+0.686
2952.351,12,2,+0.723,+0.723
2955.051,12,2,+0.666,+0.666
2959.392,12,2,+0.402,+0.402
2963.382,12,2,+0.303,+0.303
2966.17,12,2,+0.425,+0.425
2970.154,12,2,+0.444,+0.444
2970.904,12,2,+0.435,+0.435
2973.951,12,2,+0.413,+0.413
2978.684,12,2,+0.545,+0.545
2982.543,12,2,+0.520,+0.520
2985.582,12,2,+0.526,+0.526
2988.893,12,2,+0.511,+0.511
2991.892,12,2,+0.496,+0.496
2997.055,12,2,+0.594,+0.594
3000.504,12,2,+0.648,+0.648
3005.661,12,2,+0.526,+0.526
3010.129,12,2,+0.581,+0.581
3012.843,12,2,+0.611,+0.611
3015.754,12,2,+0.545,+0.545
3022.203,12,2,+0.248,+0.248
3027.151,12,2,+0.349,+0.349
3029.806,12,2,+0.273,+0.273
3034.113,12,2,+0.096,+0.096
3038.394,12,2,+0.211,+0.211
3041.202,12,2,+0.291,+0.291
3045.108,12,2,+0.217,+0.217
3045.733,12,2,+0.187,+0.187
3048.749,12,2,+0.015,+0.015
3054.014,12,1,LAP 6,LAP 6
3057.999,12,2,LAP 6,LAP 6
3058.577,12,2,+0.512,+0.512
3061.702,12,2,+0.474,+0.474
3065.186,12,2,+0.473,+0.473
3068.249,12,2,+0.389,+0.389
3073.552,12,2,+0.421,+0.421
3077.03,12,2,+0.438,+0.438
3082.233,12,2,+0.124,+0.124
3088.108,12,3,+0.124,+0.124
3089.358,12,4,+0.124,+0.124
3090.139,12,5,+0.124,+0.124
3090.624,12,2,+0.124,+0.124
3090.702,12,2,+0.927,+0.927
3093.764,12,3,+0.927,+0.927
3093.936,12,3,+1.103,+0.064
3101.134,12,3,+1.805,+0.716
3106.108,12,3,+1.930,+0.769
3108.797,12,3,+1.883,+0.750
3113.183,12,3,+1.802,+0.642
3117.402,12,3,+1.851,+0.753
3120.105,12,3,+1.936,+0.880
3124.068,12,3,+1.971,+0.919
3124.786,12,3,+1.983,+0.913
3127.911,12,3,+2.111,+1.003
3132.536,12,3,+2.102,+1.095
3136.536,12,3,+2.245,+1.092
3139.521,12,3,+2.176,+1.053
3142.833,12,3,+2.133,+0.995
3145.849,12,3,+2.134,+1.004
3151.036,12,3,+2.116,+0.962
3154.474,12,3,+2.214,+1.026
3159.677,12,3,+2.074,+0.980
3164.093,12,3,+1.993,+0.986
3166.803,12,3,+2.009,+0.975
3169.737,12,3,+1.931,+0.944
3176.256,12,3,+1.887,+0.865
3181.135,12,3,+1.941,+0.894
3183.835,12,3,+1.886,+0.870
3188.196,12,3,+1.724,+0.814
3192.304,12,3,+1.766,+0.895
3194.994,12,3,+1.790,+0.941
3198.995,12,3,+1.769,+0.952
3199.714,12,3,+1.763,+0.980
3202.803,12,3,+1.774,+1.052
3207.41,12,3,+1.820,+1.034
3211.387,12,3,+1.899,+1.082
3214.371,12,3,+1.829,+1.025
3217.731,12,3,+1.769,+0.942
3220.716,12,3,+1.732,+0.936
3225.844,12,3,+1.741,+0.830
3229.228,12,3,+1.808,+0.829
3234.385,12,3,+1.637,+0.762
3238.903,12,3,+1.648,+0.712
3241.544,12,3,+1.704,+0.755
3244.482,12,3,+1.641,+0.745
3251.013,12,3,+1.621,+0.685
3255.904,12,3,+1.676,+0.756
3258.622,12,3,+1.612,+0.742
3262.966,12,3,+1.444,+0.742
3266.919,12,3,+1.414,+0.804
3269.794,12,3,+1.619,+0.934
3273.857,12,3,+1.671,+1.062
3274.576,12,3,+1.648,+1.076
3277.622,12,3,+1.623,+1.090
3282.203,12,3,+1.680,+1.054
3286.219,12,3,+1.732,+1.140
3289.19,12,3,+1.663,+1.087
3292.616,12,3,+1.696,+1.051
3295.553,12,3,+1.695,+1.044
3300.772,12,3,+1.847,+1.047
3304.153,12,3,+1.881,+1.017
3309.371,12,3,+1.713,+0.987
3313.806,12,3,+1.804,+1.001
3316.522,12,3,+1.823,+1.022
3319.469,12,3,+1.758,+1.007
3326.631,12,3,+2.318,+1.533
3331.538,12,3,+2.411,+1.598
3334.242,12,3,+2.381,+1.621
3338.653,12,3,+2.302,+1.733
3342.624,12,3,+2.296,+1.730
3345.294,12,3,+2.365,+1.711
3349.262,12,3,+2.329,+1.678
3349.953,12,3,+2.305,+1.667
3352.985,12,3,+2.269,+1.631
3357.75,12,3,+2.482,+1.770
3361.688,12,3,+2.503,+1.767
3364.623,12,3,+2.386,+1.696
3367.987,12,3,+2.433,+1.675
3371.04,12,3,+2.460,+1.685
3376.073,12,3,+2.455,+1.593
3379.506,12,3,+2.489,+1.615
3384.766,12,3,+2.399,+1.631
3389.157,12,3,+2.372,+1.533
3392.047,12,3,+2.466,+1.556
3394.891,12,3,+2.443,+1.572
3401.398,12,3,+2.452,+1.501
3406.344,12,3,+2.533,+1.530
3409.064,12,3,+2.500,+1.543
3413.553,12,3,+2.487,+1.718
3417.407,12,3,+2.358,+1.650
3420.276,12,3,+2.509,+1.717
3424.224,12,3,+2.508,+1.736
3424.907,12,3,+2.491,+1.736
3427.974,12,3,+2.483,+1.744
3432.552,12,3,+2.552,+1.666
3436.532,12,3,+2.571,+1.723
3439.485,12,3,+2.470,+1.654
3442.751,12,3,+2.460,+1.594
3445.752,12,3,+2.431,+1.565
3450.798,12,3,+2.402,+1.486
3454.251,12,3,+2.429,+1.505
3459.47,12,3,+2.314,+1.508
3463.874,12,3,+2.272,+1.463
3466.561,12,3,+2.244,+1.478
3469.498,12,3,+2.207,+1.486
3475.951,12,3,+2.104,+1.227
3480.858,12,3,+2.146,+1.313
3483.561,12,3,+2.111,+1.335
3488.03,12,3,+2.091,+1.506
3491.998,12,3,+2.149,+1.493
3494.655,12,3,+2.060,+1.503
3498.592,12,3,+1.950,+1.510
3499.345,12,3,+1.929,+1.520
3502.373,12,3,+1.873,+1.430
3507.014,12,3,+1.849,+1.327
3510.952,12,3,+1.869,+1.384
3513.898,12,3,+1.759,+1.294
3517.273,12,3,+1.692,+1.229
3520.273,12,3,+1.683,+1.232
3525.429,12,3,+1.731,+1.158
3528.914,12,3,+1.785,+1.185
3534.104,12,3,+1.671,+1.195
3538.529,12,3,+1.705,+1.145
3541.217,12,3,+1.706,+1.121
3544.155,12,3,+1.664,+1.124
3550.655,12,3,+1.588,+1.013
3555.514,12,3,+1.657,+1.041
3558.207,12,3,+1.618,+1.064
3562.654,12,3,+1.585,+1.258
3566.558,12,3,+1.529,+1.097
3569.2,12,3,+1.525,+1.025
3573.148,12,3,+1.448,+1.018
3573.837,12,3,+1.426,+1.028
3576.939,12,3,+1.420,+1.037
3581.503,12,3,+1.497,+0.973
3585.496,12,3,+1.508,+1.089
3588.469,12,3,+1.426,+1.020
3591.807,12,3,+1.436,+0.871
3594.861,12,3,+1.438,+0.837
3600.002,12,3,+1.549,+0.855
3603.408,12,3,+1.586,+0.833
3608.6,12,3,+1.451,+0.800
3613.078,12,3,+1.508,+0.865
3615.838,12,3,+1.590,+0.901
3618.755,12,3,+1.538,+0.910
3625.509,12,3,+1.791,+0.934
3630.361,12,3,+1.794,+0.963
3633.07,12,3,+1.757,+0.981
3637.549,12,3,+1.704,+1.123
3641.442,12,3,+1.646,+1.120
3644.137,12,3,+1.628,+1.129
3648.062,12,3,+1.552,+1.096
3648.718,12,3,+1.525,+1.086
3651.812,12,3,+1.497,+1.040
3656.424,12,3,+1.561,+1.011
3660.33,12,3,+1.516,+1.029
3663.33,12,3,+1.471,+1.017
3666.815,12,3,+1.529,+1.025
3669.749,12,3,+1.517,+1.038
3674.846,12,3,+1.531,+0.931
3678.643,12,3,+1.574,+0.858
3683.471,12,3,+1.444,+0.828
3687.927,12,3,+1.465,+0.835
3690.63,12,3,+1.487,+0.848
3693.549,12,3,+1.433,+0.842
3700.112,12,3,+1.426,+0.627
3705.034,12,3,+1.489,+0.721
3707.706,12,3,+1.442,+0.725
3712.096,12,3,+1.345,+0.793
3716.018,12,3,+1.281,+0.733
3718.721,12,3,+1.316,+0.722
3722.67,12,3,+1.262,+0.391
3723.363,12,3,+1.245,+0.331
3726.538,12,3,+1.324,+0.294
3731.274,12,3,+1.562,+0.495
3735.171,12,3,+1.515,+0.496
3738.218,12,3,+1.460,+0.526
3741.562,12,3,+1.484,+0.542
3744.546,12,3,+1.471,+0.535
3749.718,12,3,+1.561,+0.672
3753.25,12,3,+1.607,+0.674
3758.386,12,3,+1.453,+0.644
3762.931,12,3,+1.577,+0.760
3765.65,12,3,+1.617,+0.740
3768.525,12,3,+1.543,+0.714
3775.087,12,3,+1.564,+0.678
3779.96,12,3,+1.610,+0.727
3782.673,12,3,+1.547,+0.718
3786.953,12,3,+1.377,+0.652
3790.891,12,3,+1.384,+0.631
3793.672,12,3,+1.503,+0.669
3797.766,12,3,+1.511,+0.728
3798.406,12,3,+1.492,+0.735
3801.484,12,3,+1.534,+0.825
3806.082,12,3,+1.591,+0.764
3810.029,12,3,+1.585,+0.743
3813.019,12,3,+1.523,+0.743
3816.394,12,3,+1.556,+0.701
3819.441,12,3,+1.550,+0.684
3824.55,12,3,+1.677,+0.771
3827.956,12,3,+1.653,+0.778
3833.113,12,3,+1.496,+0.754
3837.582,12,3,+1.564,+0.797
3840.253,12,3,+1.578,+0.763
3843.144,12,3,+1.519,+0.752
3850.129,12,3,+1.775,+0.881
3854.879,12,3,+1.759,+0.885
3857.675,12,3,+1.709,+0.876
3861.879,12,3,+1.604,+0.840
3865.769,12,3,+1.629,+0.774
3868.488,12,3,+1.614,+0.781
3872.426,12,3,+1.554,+0.826
3873.129,12,3,+1.536,+0.842
3876.207,12,3,+1.515,+0.894
3880.81,12,3,+1.558,+0.910
3884.75,12,3,+1.553,+0.887
3887.718,12,3,+1.478,+0.870
3891.123,12,3,+1.537,+0.893
3894.154,12,3,+1.553,+0.921
3899.181,12,3,+1.495,+0.867
3902.661,12,3,+1.456,+0.855
3907.791,12,3,+1.316,+0.850
3912.151,12,3,+1.274,+0.725
3914.926,12,3,+1.283,+0.711
3917.97,12,3,+1.243,+0.719
3924.313,12,3,+1.256,+0.595
3929.298,12,3,+1.312,+0.677
3931.94,12,3,+1.278,+0.680
3936.154,12,3,+1.185,+0.778
3940.17,12,3,+1.054,+0.597
3942.907,12,3,+1.009,+0.532
3946.86,12,3,+0.943,+0.475
3947.548,12,3,+0.916,+0.484
3950.626,12,3,+0.872,+0.475
3955.271,12,3,+0.929,+0.484
3959.282,12,3,+0.951,+0.518
3962.292,12,3,+0.900,+0.464
3965.729,12,3,+1.000,+0.486
3968.714,12,3,+0.975,+0.466
3973.87,12,3,+1.042,+0.494
3977.576,12,3,+1.116,+0.512
3982.499,12,3,+0.953,+0.472
3986.967,12,3,+0.988,+0.452
3989.67,12,3,+1.025,+0.438
3992.562,12,3,+0.929,+0.404
3999.227,12,3,+1.028,+0.435
4004.244,12,3,+1.138,+0.572
4006.901,12,3,+1.088,+0.573
4011.157,12,3,+1.030,+0.481
4015.15,12,3,+1.084,+0.437
4017.988,12,3,+1.174,+0.569
4021.939,12,3,+1.143,+0.552
4022.638,12,3,+1.135,+0.540
4025.719,12,3,+1.194,+0.531
4030.389,12,3,+1.370,+0.598
4034.31,12,3,+1.300,+0.526
4037.38,12,3,+1.236,+0.539
4040.755,12,3,+1.309,+0.575
4043.755,12,3,+1.288,+0.577
4048.88,12,3,+1.459,+0.617
4052.317,12,3,+1.473,+0.615
4057.552,12,3,+1.313,+0.586
4061.896,12,3,+1.365,+0.535
4064.692,12,3,+1.383,+0.489
4067.529,12,3,+1.398,+0.462
4074.1,12,3,+1.478,+0.445
4079.158,12,3,+1.627,+0.576
4081.805,12,3,+1.569,+0.557
4086.102,12,3,+1.325,+0.571
4090.011,12,3,+1.239,+0.537
4092.777,12,3,+1.288,+0.612
4096.746,12,3,+1.268,+0.459
4097.511,12,3,+1.261,+0.429
4100.593,12,3,+1.319,+0.392
4105.265,12,3,+1.476,+0.538
4109.171,12,3,+1.412,+0.460
4112.155,12,3,+1.361,+0.444
4115.562,12,3,+1.409,+0.466
4118.609,12,3,+1.389,+0.475
4123.702,12,3,+1.457,+0.545
4127.202,12,3,+1.502,+0.586
4132.327,12,3,+1.376,+0.565
4136.796,12,3,+1.410,+0.577
4139.515,12,3,+1.435,+0.587
4142.406,12,3,+1.396,+0.584
4149.05,12,3,+1.398,+0.621
4153.958,12,3,+1.421,+0.606
4156.674,12,3,+1.378,+0.596
4160.896,12,3,+1.264,+0.534
4164.827,12,3,+1.268,+0.463
4167.635,12,3,+1.308,+0.546
4171.602,12,3,+1.297,+0.622
4172.273,12,3,+1.295,+0.645
4175.36,12,3,+1.349,+0.732
4180.206,12,3,+1.683,+0.974
4184.143,12,3,+1.621,+0.848
4187.143,12,3,+1.578,+0.842
4190.503,12,3,+1.602,+0.834
4193.471,12,3,+1.564,+0.820
4198.603,12,3,+1.725,+0.900
4202.075,12,3,+1.744,+0.898
4207.251,12,3,+1.597,+0.868
4211.659,12,3,+1.650,+0.830
4214.365,12,3,+1.658,+0.806
4217.377,12,3,+1.592,+0.800
4223.94,12,3,+1.682,+0.737
4228.8,12,3,+1.672,+0.747
4231.534,12,3,+1.608,+0.737
4235.831,12,3,+1.463,+0.681
4239.8,12,3,+1.442,+0.676
4242.534,12,3,+1.503,+0.729
4246.528,12,3,+1.470,+0.778
4247.2,12,3,+1.454,+0.788
4250.262,12,3,+1.517,+0.838
4254.887,12,3,+1.536,+0.772
4258.81,12,3,+1.494,+0.686
4261.762,12,3,+1.436,+0.666
4265.169,12,3,+1.498,+0.712
4268.216,12,3,+1.509,+0.734
4273.247,12,3,+1.509,+0.701
4276.7,12,3,+1.548,+0.657
4281.856,12,3,+1.373,+0.623
4286.325,12,3,+1.377,+0.663
4289.028,12,3,+1.379,+0.654
4291.935,12,3,+1.307,+0.654
4298.435,12,3,+1.200,+0.321
4303.294,12,3,+1.211,+0.326
4305.95,12,3,+1.113,+0.279
4310.029,12,3,+0.748,+0.163
4314.247,12,3,+0.999,+0.330
4317.091,12,3,+1.121,+0.393
4320.947,12,3,+1.004,+0.230
4321.613,12,3,+0.937,+0.166
4324.429,12,3,+0.714,+0.166
4333.913,12,3,+1.716,+0.450
4337.054,12,3,+1.806,+0.591
4340.61,12,3,+1.951,+0.500
4343.707,12,3,+2.001,+0.469
4348.989,12,3,+2.154,+0.521
4352.443,12,3,+2.205,+0.589
4357.679,12,3,+2.114,+0.591
4362.163,12,3,+2.192,+0.694
4364.929,12,3,+2.260,+0.764
4367.866,12,3,+2.234,+0.773
4374.444,12,3,+2.300,+0.740
4379.398,12,3,+2.344,+0.778
4382.132,12,3,+2.282,+0.753
4386.304,12,3,+2.087,+0.757
4390.194,12,3,+2.048,+0.796
4392.991,12,3,+1.975,+0.745
4396.944,12,3,+1.875,+0.583
4397.663,12,3,+1.843,+0.571
5.783,1,3,,
2672.589,1,3,+0.577,+0.334
2678.063,1,3,+1.009,+0.437
2682.114,1,3,+1.086,+0.446
2685.283,1,3,+1.213,+0.466
2689.15,1,3,+1.451,+0.683
2692.202,1,3,+1.502,+0.710
2697.618,1,3,+1.550,+0.860
2701.063,1,3,+1.643,+0.938
2706.352,1,3,+1.563,+0.958
2711.024,1,3,+1.680,+1.041
2713.787,1,3,+1.755,+1.073
2716.677,1,3,+1.717,+1.081
2723.462,1,3,+1.792,+1.191
2728.337,1,3,+1.860,+1.226
2731.087,1,3,+1.828,+1.243
2735.509,1,3,+1.694,+1.275
2739.587,1,3,+1.687,+1.356
2742.446,1,3,+1.758,+1.237
2746.384,1,3,+1.739,+1.183
2747.009,1,3,+1.712,+1.174
2750.056,1,3,+1.614,+1.073
2754.893,1,3,+1.812,+1.123
2758.893,1,3,+1.922,+1.187
2761.971,1,3,+1.971,+1.240
2765.524,1,3,+2.083,+1.381
2768.549,1,3,+2.103,+1.431
2773.818,1,3,+2.229,+1.527
2777.294,1,3,+2.318,+1.545
2782.575,1,3,+2.285,+1.632
2787.06,1,3,+2.423,+1.631
2789.903,1,3,+2.527,+1.735
2792.858,1,3,+2.497,+1.777
2799.522,1,3,+2.617,+1.890
2804.412,1,3,+2.705,+1.906
2807.169,1,3,+2.684,+1.940
2811.653,1,3,+2.604,+2.085
2815.653,1,3,+2.447,+2.019
2818.336,1,3,+2.418,+1.890
2822.306,1,3,+2.387,+1.904
2823.028,1,3,+2.375,+1.921
2826.106,1,3,+2.341,+1.862
2830.888,1,3,+2.585,+1.907
2834.884,1,3,+2.620,+1.961
2837.963,1,3,+2.620,+1.953
2841.306,1,3,+2.675,+2.008
2844.306,1,3,+2.694,+2.051
2849.556,1,3,+2.832,+2.116
2853.025,1,3,+2.944,+2.112
2858.291,1,3,+2.888,+2.170
2862.713,1,3,+2.888,+2.113
2865.525,1,3,+2.963,+2.131
2868.478,1,3,+2.939,+2.151
2875.088,1,3,+3.025,+2.246
2879.994,1,3,+3.095,+2.232
2882.728,1,3,+3.073,+2.256
2887.213,1,3,+2.983,+2.385
2891.244,1,3,+2.928,+2.398
2893.901,1,3,+2.910,+2.297
2897.861,1,3,+2.869,+2.293
2898.52,1,3,+2.855,+2.305
2901.605,1,3,+2.805,+2.260
2906.18,1,3,+2.838,+2.219
2910.122,1,3,+2.871,+2.206
2913.138,1,3,+2.871,+2.218
2916.504,1,3,+2.936,+2.252
2919.657,1,3,+2.954,+2.293
2924.638,1,3,+3.049,+2.351
2928.044,1,3,+3.071,+2.290
2933.302,1,3,+3.040,+2.353
2937.777,1,3,+3.151,+2.353
2940.504,1,3,+3.220,+2.420
2943.442,1,3,+3.206,+2.468
2950.057,1,3,+3.282,+2.596
2954.943,1,3,+3.310,+2.587
2957.713,1,3,+3.293,+2.627
2962.119,1,3,+3.120,+2.718
2966.107,1,3,+2.996,+2.693
2968.717,1,3,+2.975,+2.550
2972.857,1,3,+3.125,+2.681
2973.576,1,3,+3.162,+2.727
2976.759,1,3,+3.221,+2.808
2981.243,1,3,+3.205,+2.660
2985.297,1,3,+3.262,+2.742
2988.251,1,3,+3.237,+2.711
2991.71,1,3,+3.236,+2.725
2994.595,1,3,+3.244,+2.748
2999.765,1,3,+3.277,+2.683
3003.176,1,3,+3.317,+2.669
3008.411,1,3,+3.279,+2.753
3012.853,1,3,+3.290,+2.709
3015.565,1,3,+3.326,+2.715
3018.642,1,3,+3.302,+2.757
3025.136,1,3,+3.185,+2.937
3030.038,1,3,+3.253,+2.904
3032.768,1,3,+3.229,+2.956
3037.281,1,3,+3.277,+3.181
3041.295,1,3,+3.118,+2.907
3043.92,1,3,+3.004,+2.713
3047.889,1,3,+3.004,+2.787
3048.545,1,3,+3.024,+2.837
3051.702,1,3,+2.977,+2.962
3056.329,1,3,+2.210,+2.209
3060.389,1,3,+2.316,+1.804
3063.374,1,3,+2.155,+1.681
3066.804,1,3,+2.083,+1.610
3069.796,1,3,+1.987,+1.598
3074.947,1,3,+1.845,+1.424
3078.421,1,3,+1.834,+1.396
3083.686,1,3,+1.570,+1.446
3088.108,1,2,+1.570,+1.446
3088.186,1,2,+1.134,+1.134
3090.624,1,3,+1.134,+1.134
3090.889,1,3,+1.121,+0.194
3093.764,1,2,+1.121,+0.194
3093.858,1,2,+1.039,+1.039
3100.421,1,2,+1.089,+1.089
3105.327,1,2,+1.161,+1.161
3108.046,1,2,+1.133,+1.133
3112.558,1,2,+1.160,+1.160
3116.621,1,2,+1.098,+1.098
3119.199,1,2,+1.056,+1.056
3123.152,1,2,+1.052,+1.052
3123.818,1,2,+1.070,+1.070
3126.88,1,2,+1.108,+1.108
3131.427,1,2,+1.007,+1.007
3135.443,1,2,+1.153,+1.153
3138.474,1,2,+1.123,+1.123
3141.85,1,2,+1.138,+1.138
3144.833,1,2,+1.130,+1.130
3150.036,1,2,+1.154,+1.154
3153.458,1,2,+1.188,+1.188
3158.693,1,2,+1.094,+1.094
3163.106,1,2,+1.007,+1.007
3165.858,1,2,+1.034,+1.034
3168.805,1,2,+0.987,+0.987
3175.393,1,2,+1.022,+1.022
3180.252,1,2,+1.047,+1.047
3182.969,1,2,+1.016,+1.016
3187.384,1,2,+0.910,+0.910
3191.422,1,2,+0.871,+0.871
3194.053,1,2,+0.849,+0.849
3198.067,1,2,+0.817,+0.817
3198.703,1,2,+0.783,+0.783
3201.744,1,2,+0.722,+0.722
3206.352,1,2,+0.786,+0.786
3210.325,1,2,+0.817,+0.817
3213.34,1,2,+0.804,+0.804
3216.778,1,2,+0.827,+0.827
3219.716,1,2,+0.796,+0.796
3224.971,1,2,+0.911,+0.911
3228.399,1,2,+0.979,+0.979
3233.647,1,2,+0.875,+0.875
3238.24,1,2,+0.936,+0.936
3240.81,1,2,+0.949,+0.949
3243.747,1,2,+0.896,+0.896
3250.342,1,2,+0.936,+0.936
3255.169,1,2,+0.920,+0.920
3257.888,1,2,+0.870,+0.870
3262.247,1,2,+0.702,+0.702
3266.091,1,2,+0.610,+0.610
3268.872,1,2,+0.685,+0.685
3272.81,1,2,+0.609,+0.609
3273.482,1,2,+0.572,+0.572
3276.529,1,2,+0.533,+0.533
3281.156,1,2,+0.626,+0.626
3285.063,1,2,+0.592,+0.592
3288.153,1,2,+0.576,+0.576
3291.506,1,2,+0.645,+0.645
3294.491,1,2,+0.651,+0.651
3299.725,1,2,+0.800,+0.800
3303.169,1,2,+0.864,+0.864
3308.368,1,2,+0.726,+0.726
3312.809,1,2,+0.803,+0.803
3315.491,1,2,+0.801,+0.801
3318.436,1,2,+0.751,+0.751
3325.084,1,2,+0.785,+0.785
3329.928,1,2,+0.813,+0.813
3332.616,1,2,+0.760,+0.760
3336.94,1,2,+0.569,+0.569
3340.855,1,2,+0.566,+0.566
3343.578,1,2,+0.654,+0.654
3347.595,1,2,+0.651,+0.651
3348.255,1,2,+0.638,+0.638
3355.922,1,2,+0.712,+0.712
3359.922,1,2,+0.736,+0.736
3362.923,1,2,+0.690,+0.690
3366.322,1,2,+0.758,+0.758
3369.346,1,2,+0.775,+0.775
3374.526,1,2,+0.862,+0.862
3377.941,1,2,+0.874,+0.874
3383.125,1,2,+0.768,+0.768
3387.61,1,2,+0.839,+0.839
3390.391,1,2,+0.910,+0.910
3393.313,1,2,+0.871,+0.871
3399.944,1,2,+0.951,+0.951
3404.81,1,2,+1.003,+1.003
3407.502,1,2,+0.957,+0.957
3411.829,1,2,+0.769,+0.769
3415.768,1,2,+0.708,+0.708
3418.536,1,2,+0.792,+0.792
3422.526,1,2,+0.772,+0.772
3423.168,1,2,+0.755,+0.755
3426.225,1,2,+0.739,+0.739
3430.849,1,2,+0.886,+0.886
3434.756,1,2,+0.848,+0.848
3437.814,1,2,+0.816,+0.816
3441.142,1,2,+0.866,+0.866
3449.298,1,2,+0.916,+0.916
3452.752,1,2,+0.924,+0.924
3458.064,1,2,+0.806,+0.806
3462.423,1,2,+0.809,+0.809
3465.073,1,2,+0.766,+0.766
3468.014,1,2,+0.721,+0.721
3474.733,1,2,+0.877,+0.877
3479.53,1,2,+0.833,+0.833
3482.264,1,2,+0.776,+0.776
3486.53,1,2,+0.585,+0.585
3490.514,1,2,+0.656,+0.656
3493.123,1,2,+0.557,+0.557
3497.077,1,2,+0.440,+0.440
3497.858,1,2,+0.409,+0.409
3500.92,1,2,+0.443,+0.443
3505.655,1,2,+0.522,+0.522
3509.561,1,2,+0.485,+0.485
3512.623,1,2,+0.465,+0.465
3516.023,1,2,+0.463,+0.463
3519.101,1,2,+0.451,+0.451
3524.257,1,2,+0.573,+0.573
3527.726,1,2,+0.600,+0.600
3532.914,1,2,+0.476,+0.476
3537.608,1,2,+0.560,+0.560
3540.092,1,2,+0.585,+0.585
3543.03,1,2,+0.540,+0.540
3549.592,1,2,+0.575,+0.575
3554.483,1,2,+0.616,+0.616
3557.139,1,2,+0.554,+0.554
3561.399,1,2,+0.327,+0.327
3565.464,1,2,+0.432,+0.432
3568.183,1,2,+0.500,+0.500
3572.136,1,2,+0.430,+0.430
